,caixa_equivalentes_caixa,ativo_total,divida_curto_prazo,divida_longo_prazo,divida_bruta,divida_liquida,patrimonio_liquido,valor_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,total,datas,tic
13,23.61,7250.0,240.08,3180.0,3420.0,3390.0,1760.0,20.05,87.889.000,0,87.889.000,30/09/2021,IGTI11
14,33.93,7250.0,483.41,2800.0,3290.0,3250.0,1820.0,20.67,87.889.000,0,87.889.000,30/06/2021,IGTI11
15,20.48,6980.0,636.44,2850.0,3490.0,3470.0,1640.0,18.63,87.889.000,0,87.889.000,31/03/2021,IGTI11
16,28.61,7010.0,680.08,2890.0,3570.0,3550.0,1620.0,18.39,87.889.000,0,87.889.000,31/12/2020,IGTI11
17,3.27,6410.0,636.2,2400.0,3040.0,3040.0,1600.0,18.24,87.889.000,0,87.889.000,30/09/2020,IGTI11
18,6.14,6370.0,350.18,2560.0,2910.0,2910.0,1550.0,17.64,87.889.000,0,87.889.000,30/06/2020,IGTI11
19,11.17,6020.0,141.05,2480.0,2620.0,2610.0,1540.0,17.48,87.889.000,0,87.889.000,31/03/2020,IGTI11
20,46.98,5750.0,133.11,2330.0,2470.0,2420.0,1540.0,17.49,87.889.000,0,87.889.000,31/12/2019,IGTI11
21,10.94,5450.0,126.25,2140.0,2260.0,2250.0,1520.0,17.29,87.889.000,0,87.889.000,30/09/2019,IGTI11
22,22.02,5400.0,145.64,2130.0,2280.0,2260.0,1480.0,16.85,87.889.000,0,87.889.000,30/06/2019,IGTI11
23,13.29,5360.0,123.3,2140.0,2260.0,2250.0,1470.0,16.68,87.889.000,0,87.889.000,31/03/2019,IGTI11
24,24.3,5390.0,131.53,2200.0,2330.0,2300.0,1450.0,16.46,87.889.000,0,87.889.000,31/12/2018,IGTI11
25,46.99,5300.0,272.58,2070.0,2340.0,2290.0,1440.0,16.41,87.889.000,0,87.889.000,30/09/2018,IGTI11
26,42.12,5320.0,279.28,2070.0,2350.0,2310.0,1420.0,16.19,87.889.000,0,87.889.000,30/06/2018,IGTI11
27,49.12,5060.0,255.52,1820.0,2080.0,2029.9999999999998,1430.0,16.22,87.889.000,0,87.889.000,31/03/2018,IGTI11
28,52.79,5180.0,230.67,1950.0,2190.0,2130.0,1430.0,16.28,87.892.000,0,87.892.000,31/12/2017,IGTI11
29,41.08,5440.0,287.73,2080.0,2370.0,2330.0,1430.0,15.31,38.577.000,54.794.000,93.371.000,30/09/2017,IGTI11
30,38.27,5230.0,321.5,1830.0,2150.0,2110.0,1410.0,15.12,38.577.000,54.794.000,93.371.000,30/06/2017,IGTI11
31,156.91,5200.0,301.55,1840.0,2140.0,1990.0,1440.0,15.41,38.577.000,54.794.000,93.371.000,31/03/2017,IGTI11
32,186.47,5400.0,359.09,2009.9999999999998,2360.0,2180.0,1430.0,15.20,38.578.000,55.487.000,94.065.000,31/12/2016,IGTI11
33,170.9,5370.0,325.73,2060.0,2380.0,2210.0,1420.0,14.75,38.582.000,57.812.000,96.394.000,30/09/2016,IGTI11
34,94.2,5140.0,350.67,1810.0,2160.0,2070.0,1410.0,14.59,38.582.000,57.812.000,96.394.000,30/06/2016,IGTI11
35,135.52,5330.0,359.42,1960.0,2320.0,2180.0,1420.0,1.48,385.823.000,578.116.000,963.939.000,31/03/2016,IGTI11
36,132.88,5440.0,407.34,1960.0,2360.0,2230.0,1430.0,1.48,385.823.000,578.116.000,963.939.000,31/12/2015,IGTI11
37,189.02,5350.0,356.9,1970.0,2330.0,2140.0,1440.0,1.50,385.823.000,578.116.000,963.939.000,30/09/2015,IGTI11
38,83.33,5650.0,379.46,1770.0,2150.0,2060.0,1590.0,1.65,385.823.000,578.116.000,963.939.000,30/06/2015,IGTI11
39,94.33,5660.0,314.81,1810.0,2130.0,2029.9999999999998,1590.0,1.65,385.823.000,578.116.000,963.939.000,31/03/2015,IGTI11
40,259.13,5830.0,339.95,2000.0,2340.0,2080.0,1580.0,1.64,385.823.000,578.116.000,963.939.000,31/12/2014,IGTI11
41,246.5,6000.0,309.07,2020.0,2330.0,2080.0,1630.0,1.70,385.823.000,578.116.000,963.939.000,30/09/2014,IGTI11
42,67.25,5770.0,320.98,1810.0,2130.0,2070.0,1630.0,1.69,385.823.000,578.116.000,963.939.000,30/06/2014,IGTI11
43,123.99,5600.0,356.88,1700.0,2060.0,1940.0,1730.0,1.79,385.823.000,578.116.000,963.939.000,31/03/2014,IGTI11
44,279.39,5770.0,341.39,1880.0,2220.0,1940.0,1730.0,1.79,385.823.000,578.116.000,963.939.000,31/12/2013,IGTI11
45,462.54,5680.0,301.08,1840.0,2140.0,1680.0,1720.0,1.78,385.823.000,578.116.000,963.939.000,30/09/2013,IGTI11
46,798.26,5410.0,308.07,1690.0,2000.0,1200.0,1720.0,1.78,385.823.000,578.116.000,963.939.000,30/06/2013,IGTI11
47,1280.0,5280.0,296.7,1850.0,2150.0,864.32,1660.0,1.72,385.823.000,578.116.000,963.939.000,31/03/2013,IGTI11
48,1710.0,16860.0,953.41,7050.0,8010.0,6290.0,1670.0,1.73,385.823.000,578.116.000,963.939.000,31/12/2012,IGTI11
49,2320.0,16780.0,1010.0,6660.0,7670.0,5350.0,1670.0,1.73,385.823.000,578.116.000,963.939.000,30/09/2012,IGTI11
50,2220.0,16360.0,989.81,6700.0,7690.0,5470.0,1600.0,1.66,385.823.000,578.116.000,963.939.000,30/06/2012,IGTI11
51,3700.0,17340.0,1050.0,6810.0,7850.0,4160.0,1760.0,1.82,385.823.000,578.116.000,963.939.000,31/03/2012,IGTI11
52,3160.0,17200.0,1090.0,6160.0,7260.0,4100.0,1670.0,1.73,385.823.000,578.116.000,963.939.000,31/12/2011,IGTI11
53,3090.0,16740.0,1100.0,5660.0,6760.0,3670.0,1730.0,1.80,385.823.000,578.116.000,963.939.000,30/09/2011,IGTI11
54,2960.0,16219.999999999998,942.04,5150.0,6090.0,3130.0,1870.0,1.94,385.823.000,578.116.000,963.939.000,30/06/2011,IGTI11
55,3940.0,16990.0,1030.0,5590.0,6610.0,2670.0,1860.0,1.93,385.823.000,578.116.000,963.939.000,31/03/2011,IGTI11
56,2940.0,20070.0,1810.0,6840.0,8640.0,5710.0,1080.0,1.12,385.823.000,578.116.000,963.939.000,31/12/2010,IGTI11
57,3020.0,20070.0,2029.9999999999998,6870.0,8900.0,5880.0,1160.0,1.21,385.823.000,578.116.000,963.939.000,30/09/2010,IGTI11
58,2800.0,20040.0,2800.0,6250.0,9050.0,6240.0,1140.0,1.18,385.823.000,578.116.000,963.939.000,30/06/2010,IGTI11
59,2350.0,19700.0,2320.0,6150.0,8470.0,6120.0,1130.0,1.17,385.823.000,578.116.000,963.939.000,31/03/2010,IGTI11
60,2180.0,15440.0,1780.0,5740.0,7520.0,5340.0,941.84,0.98,385.823.000,578.116.000,963.939.000,31/12/2009,IGTI11
61,1700.0,14710.0,2050.0,5200.0,7250.0,5550.0,845.23,0.88,385.823.000,578.116.000,963.939.000,30/09/2009,IGTI11
62,1740.0,14350.0,1420.0,5970.0,7390.0,5650.0,824.13,0.85,385.823.000,578.116.000,963.939.000,30/06/2009,IGTI11
63,1910.0,14100.0,1290.0,5430.0,6720.0,4810.0,839.2,0.87,385.823.000,578.116.000,963.939.000,31/03/2009,IGTI11
64,2630.0,10930.0,900.34,4740.0,5640.0,3010.0,831.17,0.86,385.823.000,578.116.000,963.939.000,31/12/2008,IGTI11
65,2290.0,10350.0,519.15,4580.0,5100.0,2810.0,856.32,0.89,385.823.000,578.116.000,963.939.000,30/09/2008,IGTI11
66,1860.0,9460.0,1410.0,2640.0,4050.0,2190.0,911.93,0.95,385.823.000,578.116.000,963.939.000,30/06/2008,IGTI11
67,1450.0,5000.0,390.79,1260.0,1650.0,201.37,913.62,0.95,385.823.000,578.116.000,963.939.000,31/03/2008,IGTI11
68,1260.0,4860.0,384.18,1090.0,1480.0,216.61,912.39,0.95,385.823.000,578.116.000,963.939.000,31/12/2007,IGTI11
69,1210.0,4670.0,328.07,1110.0,1440.0,231.38,904.93,0.94,385.823.000,578.116.000,963.939.000,30/09/2007,IGTI11
70,1110.0,4410.0,220.49,1050.0,1270.0,157.58,890.62,0.92,385.823.000,578.116.000,963.939.000,30/06/2007,IGTI11
71,1070.0,4240.0,220.17,894.15,1110.0,44.3,882.35,0.92,385.823.000,578.116.000,963.939.000,31/03/2007,IGTI11
72,571.47,3760.0,263.4,925.03,1190.0,616.96,598.27,0.62,385.823.000,578.116.000,963.939.000,31/12/2006,IGTI11
73,436.26,3590.0,254.47,855.79,1110.0,674.0,588.14,0.61,385.823.000,578.116.000,963.939.000,30/09/2006,IGTI11
74,441.33,3560.0,297.95,866.85,1160.0,723.47,569.37,0.59,385.823.000,578.116.000,963.939.000,30/06/2006,IGTI11
75,609.01,3720.0,416.01,912.91,1330.0,719.92,563.55,0.58,385.823.000,578.116.000,963.939.000,31/03/2006,IGTI11
76,465.63,3650.0,455.02,751.49,1210.0,740.88,557.83,0.58,385.823.000,578.116.000,963.939.000,31/12/2005,IGTI11
77,472.47,3670.0,496.1,856.02,1350.0,879.65,433.08,0.50,344.212.000,515.766.000,859.978.000,30/09/2005,IGTI11
78,461.06,3630.0,463.81,937.59,1400.0,940.34,425.88,0.50,344.212.000,515.766.000,859.978.000,30/06/2005,IGTI11
79,571.24,3760.0,368.07,1090.0,1460.0,886.61,431.84,0.50,344.212.000,515.766.000,859.978.000,31/03/2005,IGTI11
80,631.01,3840.0,368.83,1170.0,1540.0,906.02,426.56,0.50,344.212.000,515.766.000,859.978.000,31/12/2004,IGTI11
81,556.94,3760.0,399.21,1150.0,1550.0,996.67,415.17,0.48,344.212.000,515.766.000,859.978.000,30/09/2004,IGTI11
82,553.71,3770.0,420.99,1200.0,1620.0,1060.0,407.9,0.47,344.212.000,515.766.000,859.978.000,30/06/2004,IGTI11
83,512.92,4030.0000000000005,532.92,1200.0,1740.0,1220.0,419.04,0.49,344.212.000,515.766.000,859.978.000,31/03/2004,IGTI11
84,535.42,4140.0,492.17,1230.0,1730.0,1190.0,419.8,0.49,344.212.000,515.766.000,859.978.000,31/12/2003,IGTI11
85,320.65,3900.0,507.67,1130.0,1640.0,1310.0,425.71,0.50,344.212.000,515.766.000,859.978.000,30/09/2003,IGTI11
86,259.35,3870.0,455.27,1190.0,1650.0,1390.0,434.62,0.51,344.212.000,515.766.000,859.978.000,30/06/2003,IGTI11
87,229.81,3960.0,301.96,1260.0,1560.0,1330.0,471.31,0.55,344.212.000,515.766.000,859.978.000,31/03/2003,IGTI11
88,233.34,4010.0,381.67,1210.0,1590.0,1350.0,485.27,0.56,344.212.000,515.766.000,859.978.000,31/12/2002,IGTI11
89,194.7,3880.0,324.79,1220.0,1550.0,1350.0,495.69,0.58,344.212.000,515.766.000,859.978.000,30/09/2002,IGTI11
90,145.27,3810.0,278.03,1230.0,1510.0,1360.0,482.98,0.56,344.212.000,515.766.000,859.978.000,30/06/2002,IGTI11
91,201.65,3880.0,292.78,1170.0,1460.0,1260.0,503.5,0.59,344.212.000,515.766.000,859.978.000,31/03/2002,IGTI11
92,230.39,3980.0,314.4,1120.0,1440.0,1210.0,520.51,0.61,344.212.000,515.766.000,859.978.000,31/12/2001,IGTI11
93,105.24,3310.0,287.2,605.47,892.67,787.43,517.44,0.60,344.212.000,515.766.000,859.978.000,30/06/2001,IGTI11
94,216.84,3210.0,214.7,556.39,771.09,554.26,533.03,0.62,344.212.000,515.766.000,859.978.000,31/03/2001,IGTI11
95,302.88,3060.0,255.57,495.64,751.21,448.33,425.14,0.70,244.148.000,365.830.000,609.978.000,31/12/2000,IGTI11
96,159.6,2970.0,176.09,372.29,548.38,388.78,423.73,0.69,244.148.000,365.830.000,609.978.000,30/09/2000,IGTI11
97,204.06,2890.0,328.58,254.39,582.97,378.91,440.76,0.72,244.148.000,365.830.000,609.978.000,30/06/2000,IGTI11
98,134.4,2780.0,313.77,222.68,536.45,402.05,438.03,0.72,244.148.000,365.830.000,609.978.000,31/03/2000,IGTI11
0,887.97,5570.0,218.1,723.63,941.73,53.76,2940.0,8.98,327.611.110,0,327.611.110,31/12/2024,INTB3
1,1130.0,5950.0,189.28,788.45,977.73,-155.91,2840.0,8.68,327.611.110,0,327.611.110,30/09/2024,INTB3
2,1250.0,5530.0,168.49,746.26,914.75,-334.85,2780.0,8.47,327.611.110,0,327.611.110,30/06/2024,INTB3
3,1360.0,5120.0,139.88,814.96,954.83,-409.92,2660.0,8.11,327.611.110,0,327.611.110,31/03/2024,INTB3
4,1300.0,4890.0,125.65,801.68,927.33,-375.84,2600.0,7.94,327.611.110,0,327.611.110,31/12/2023,INTB3
5,1200.0,4720.0,135.94,800.23,936.16,-262.31,2470.0,7.53,327.611.110,0,327.611.110,30/09/2023,INTB3
6,1310.0,4760.0,165.6,814.83,980.43,-334.51,2410.0,7.36,327.611.110,0,327.611.110,30/06/2023,INTB3
7,1370.0,4860.0,187.01,831.84,1020.0,-347.53,2290.0,0.00,327.611.110,0,0,31/03/2023,INTB3
8,1560.0,4990.0,246.36,851.11,1100.0,-459.35,2230.0,0.00,327.611.110,0,0,31/12/2022,INTB3
9,903.05,4370.0,281.58,381.63,663.21,-239.84,2130.0,0.00,327.611.110,0,0,30/09/2022,INTB3
10,654.2,4000.0,234.12,308.21,542.33,-111.87,2050.0,6.27,327.611.110,0,327.611.110,30/06/2022,INTB3
11,662.93,3350.0,129.82,286.34,416.17,-246.77,1980.0,6.03,327.611.110,0,327.611.110,31/03/2022,INTB3
12,940.86,3560.0,141.33,312.66,453.99,-486.87,1900.0,5.80,327.611.110,0,327.611.110,31/12/2021,INTB3
13,947.74,3150.0,143.36,262.34,405.7,-542.05,1830.0,5.60,327.611.110,0,327.611.110,30/09/2021,INTB3
14,927.42,2950.0,147.44,278.61,426.05,-501.37,1820.0,5.54,327.611.110,0,327.611.110,30/06/2021,INTB3
15,1130.0,3060.0,152.88,320.33,473.21,-656.24,1730.0,5.28,327.611.110,0,327.611.110,31/03/2021,INTB3
16,752.98,2440.0,151.58,349.95,501.53,-251.45,976.23,34.67,28.161.111,0,28.161.111,31/12/2020,INTB3
17,619.0,2060.0,162.1,315.94,478.04,-140.96,829.24,0.03,28.161.111.000,0,28.161.111.000,30/09/2020,INTB3
18,618.23,1920.0,242.0,349.51,591.52,-26.72,746.83,0.03,28.161.111.000,0,28.161.111.000,30/06/2020,INTB3
19,490.26,1860.0,172.49,290.88,463.38,-26.88,695.72,0.02,28.161.111.000,0,28.161.111.000,31/03/2020,INTB3
20,401.63,1600.0,41.29,225.42,266.71,-134.92,724.86,0.03,28.161.111.000,0,28.161.111.000,31/12/2019,INTB3
0,,16450.0,,,,,4930.0,59.88,82.263.011,1,82.263.012,31/12/2024,IRBR3
1,,16010.000000000002,,,,,4790.0,58.17,82.263.011,1,82.263.012,30/09/2024,IRBR3
2,,15980.0,,,,,4590.0,55.78,82.263.011,1,82.263.012,30/06/2024,IRBR3
3,,14970.0,,,,,4460.0,54.18,82.263.011,1,82.263.012,31/03/2024,IRBR3
4,,15490.0,,,,,4260.0,51.75,82.263.011,1,82.263.012,31/12/2023,IRBR3
5,,15760.0,,,,,4330.0,52.65,82.263.011,1,82.263.012,30/09/2023,IRBR3
6,,15470.0,,,,,4300.0,52.32,82.263.011,1,82.263.012,30/06/2023,IRBR3
7,,15820.0,,,,,4340.0,52.77,82.263.011,1,82.263.012,31/03/2023,IRBR3
8,,22980.0,,,,,4070.0000000000005,49.52,82.263.011,1,82.263.012,31/12/2022,IRBR3
9,,23040.0,,,,,4110.0,1.66,2.467.890.331,1,2.467.890.332,30/09/2022,IRBR3
10,,21170.0,,,,,3260.0,2.57,1.267.890.331,1,1.267.890.332,30/06/2022,IRBR3
11,,20940.0,,,,,3690.0,2.91,1.267.890.331,1,1.267.890.332,31/03/2022,IRBR3
12,,22670.0,,,,,3630.0,2.87,1.267.890.331,1,1.267.890.332,31/12/2021,IRBR3
13,,23890.0,,,,,4030.0000000000005,3.17,1.267.890.331,1,1.267.890.332,30/09/2021,IRBR3
14,,22170.0,,,,,4210.0,3.32,1.267.890.331,1,1.267.890.332,30/06/2021,IRBR3
15,,23420.0,,,,,4400.0,3.47,1.267.890.331,1,1.267.890.332,31/03/2021,IRBR3
16,,22720.0,,,,,4260.0,3.36,1.267.890.331,1,1.267.890.332,31/12/2020,IRBR3
17,,23290.0,,,,,4880.0,3.85,1.267.890.331,1,1.267.890.332,30/09/2020,IRBR3
18,,19630.0,,,,,2880.0,3.08,936.000.000,1,936.000.001,30/06/2020,IRBR3
19,,18970.0,,,,,3560.0,3.80,936.000.000,1,936.000.001,31/03/2020,IRBR3
20,,17500.0,,,,,3950.0,4.21,936.000.000,1,936.000.001,31/12/2019,IRBR3
21,,16710.0,,,,,4260.0,4.55,936.000.000,1,936.000.001,30/09/2019,IRBR3
22,,15880.0,,,,,3980.0,12.76,312.000.000,1,312.000.001,30/06/2019,IRBR3
23,,16090.0,,,,,3660.0,11.73,312.000.000,1,312.000.001,31/03/2019,IRBR3
24,,15940.0,,,,,4000.0,12.82,312.000.000,1,312.000.001,31/12/2018,IRBR3
25,,15800.0,,,,,3760.0,12.12,310.415.400,0,310.415.400,30/09/2018,IRBR3
26,,15110.0,,,,,3520.0,11.33,310.698.900,0,310.698.900,30/06/2018,IRBR3
27,,14240.0,,,,,3340.0,10.75,310.698.900,0,310.698.900,31/03/2018,IRBR3
28,,14340.0,,,,,3580.0,11.54,310.415.400,0,310.415.400,31/12/2017,IRBR3
29,,14140.0,,,,,3440.0,11.07,310.698.900,1,310.698.901,30/09/2017,IRBR3
30,,13920.0,,,,,3270.0,10.53,310.698.900,1,310.698.901,30/06/2017,IRBR3
31,,13650.0,,,,,3090.0,9.95,310.698.900,1,310.698.901,31/03/2017,IRBR3
32,,13590.0,,,,,3330.0,10.71,310.698.900,1,310.698.901,31/12/2016,IRBR3
0,4850.0,114630.0,1370.0,9740.0,11110.0,6260.0,90440.0,0.01,3.726.767.355.000,7.117.789.547.000,10.844.556.902.000,31/12/2024,ITSA3
1,6900.0,111900.0,1300.0,11880.0,13180.0,6280.0,86460.0,8.37,3.549.302.000,6.778.847.000,10.328.149.000,30/09/2024,ITSA3
2,5920.0,108170.0,1100.0,10600.0,11700.0,5780.0,83550.0,8.09,3.549.302.000,6.778.847.000,10.328.149.000,30/06/2024,ITSA3
3,6610.0,103970.0,1350.0,10840.0,12190.0,5580.0,80440.0,7.79,3.549.302.000,6.778.847.000,10.328.149.000,31/03/2024,ITSA3
4,5980.0,105350.0,1110.0,9660.0,10770.0,4800.0,82950.0,8.03,3.549.302.000,6.778.847.000,10.328.149.000,31/12/2023,ITSA3
5,4890.0,102820.0,1510.0,9520.0,11030.0,6140.0,79740.0,8.22,3.333.921.000,6.367.489.000,9.701.410.000,30/09/2023,ITSA3
6,5550.0,102330.0,1630.0,10980.0,12610.0,7060.0,76870.0,7.92,3.333.921.000,6.367.489.000,9.701.410.000,30/06/2023,ITSA3
7,4290.0,97880.0,1110.0,11130.0,12240.0,7950.0,73630.0,7.59,3.333.921.000,6.367.489.000,9.701.410.000,31/03/2023,ITSA3
8,4470.0,96640.0,922.0,11130.0,12050.0,7580.0,72800.0,7.50,3.333.921.000,6.367.489.000,9.701.410.000,31/12/2022,ITSA3
9,4540.0,95940.0,2240.0,11720.0,13960.0,9430.0,70830.0,8.02,3.034.330.000,5.797.026.000,8.831.356.000,30/09/2022,ITSA3
10,3170.0,89070.0,1940.0,8220.0,10150.0,6990.0,67500.0,7.64,3.034.330.000,5.797.026.000,8.831.356.000,30/06/2022,ITSA3
11,3450.0,85930.0,2060.0,7820.0,9880.0,6430.0,65560.0,7.42,3.034.330.000,5.797.026.000,8.831.356.000,31/03/2022,ITSA3
12,3880.0,85980.0,1280.0,7610.0,8880.0,5010.0,65890.0,7.46,3.034.330.000,5.797.026.000,8.831.356.000,31/12/2021,ITSA3
13,2520.0,81010.0,1030.0,7160.0,8189.999999999999,5670.0,62600.0,7.44,2.889.838.000,5.520.977.000,8.410.815.000,30/09/2021,ITSA3
14,5070.0,79280.0,911.0,7180.0,8090.0,3020.0,61110.0,7.27,2.889.838.000,5.520.977.000,8.410.815.000,30/06/2021,ITSA3
15,2540.0,73300.0,542.0,5110.0,5650.0,3110.0,58700.0,6.98,2.889.838.000,5.520.977.000,8.410.815.000,31/03/2021,ITSA3
16,2890.0,72600.0,576.0,5130.0,5700.0,2810.0,57340.0,6.82,2.889.838.000,5.520.977.000,8.410.815.000,31/12/2020,ITSA3
17,2600.0,67550.0,797.0,3860.0,4650.0,2050.0,54490.0,6.48,2.889.838.000,5.520.977.000,8.410.815.000,30/09/2020,ITSA3
18,2630.0,65810.0,1090.0,3900.0,4980.0,2350.0,52900.0,6.29,2.889.838.000,5.520.977.000,8.410.815.000,30/06/2020,ITSA3
19,2420.0,64340.0,896.0,3710.0,4610.0,2180.0,51960.0,6.18,2.889.838.000,5.520.977.000,8.410.815.000,31/03/2020,ITSA3
20,2370.0,67480.0,878.0,3280.0,4160.0,1790.0,55230.0,6.57,2.889.838.000,5.520.977.000,8.410.815.000,31/12/2019,ITSA3
21,2029.9999999999998,64560.0,1090.0,3350.0,4440.0,2410.0,52130.0,6.20,2.889.838.000,5.520.977.000,8.410.815.000,30/09/2019,ITSA3
22,2210.0,65000.0,1190.0,3290.0,4490.0,2280.0,52360.0,6.23,2.889.840.000,5.520.977.000,8.410.817.000,30/06/2019,ITSA3
23,1880.0,62140.0,655.0,3220.0,3870.0,2000.0,50400.0,5.99,2.889.840.000,5.520.858.000,8.410.698.000,31/03/2019,ITSA3
24,2420.0,66210.0,713.0,3360.0,4070.0000000000005,1650.0,55140.0,6.56,2.889.840.000,5.520.858.000,8.410.698.000,31/12/2018,ITSA3
25,2250.0,63880.0,756.0,3460.0,4220.0,1970.0,52690.0,6.26,2.889.840.000,5.524.358.000,8.414.198.000,30/09/2018,ITSA3
26,2020.0,62760.0,455.0,3740.0,4200.0,2180.0,51080.0,6.07,2.889.840.000,5.524.358.000,8.414.198.000,30/06/2018,ITSA3
27,1720.0,61470.0,966.0,3450.0,4410.0,2690.0,48500.0,6.49,2.823.484.000,4.650.146.000,7.473.630.000,31/03/2018,ITSA3
28,1220.0,65580.0,1060.0,3700.0,4760.0,3540.0,53230.0,7.12,2.823.484.000,4.650.146.000,7.473.630.000,31/12/2017,ITSA3
29,1100.0,63220.0,1180.0,3500.0,4690.0,3590.0,51660.0,6.91,2.823.484.000,4.650.146.000,7.473.630.000,30/09/2017,ITSA3
30,1930.0,61100.0,798.0,3770.0,4560.0,2630.0,49650.0,6.60,2.874.454.000,4.650.146.000,7.524.600.000,30/06/2017,ITSA3
31,2610.0,58250.0,710.0,2760.0,3470.0,864.0,47800.0,6.46,2.828.112.000,4.575.177.000,7.403.289.000,31/03/2017,ITSA3
32,2430.0,59020.0,780.0,2930.0,3710.0,1280.0,47730.0,6.42,2.854.931.000,4.575.177.000,7.430.108.000,31/12/2016,ITSA3
33,2300.0,57890.0,1390.0,2230.0,3620.0,1330.0,47930.0,6.45,2.854.931.000,4.575.177.000,7.430.108.000,30/09/2016,ITSA3
34,2360.0,56740.0,786.0,2870.0,3650.0,1300.0,46620.0,6.27,2.854.931.000,4.575.177.000,7.430.108.000,30/06/2016,ITSA3
35,1760.0,54020.0,984.0,2140.0,3120.0,1360.0,45110.0,6.67,2.597.547.000,4.161.252.000,6.758.799.000,31/03/2016,ITSA3
36,2170.0,54830.0,675.0,2420.0,3100.0,924.0,44850.0,6.64,2.597.547.000,4.161.252.000,6.758.799.000,31/12/2015,ITSA3
37,2120.0,53660.0,694.0,2490.0,3180.0,1070.0,43740.0,6.47,2.597.547.000,4.161.252.000,6.758.799.000,30/09/2015,ITSA3
38,1950.0,50820.0,828.0,2200.0,3030.0,1080.0,41570.0,6.15,2.597.547.000,4.161.252.000,6.758.799.000,30/06/2015,ITSA3
39,1990.0,49170.0,946.0,2100.0,3040.0,1050.0,39990.0,6.54,2.352.424.000,3.757.710.000,6.110.134.000,31/03/2015,ITSA3
40,1900.0,48590.0,1120.0,1910.0,3030.0,1130.0,39230.0,6.42,2.352.424.000,3.757.710.000,6.110.134.000,31/12/2014,ITSA3
41,1890.0,46120.0,902.0,1950.0,2850.0,962.0,37270.0,6.10,2.352.424.000,3.757.710.000,6.110.134.000,30/09/2014,ITSA3
42,1810.0,44400.0,641.0,2280.0,2920.0,1110.0,35550.0,5.82,2.352.424.000,3.757.710.000,6.110.134.000,30/06/2014,ITSA3
43,1900.0,42770.0,826.0,2180.0,3000.0,1100.0,33730.0,6.16,2.106.227.000,3.364.440.000,5.470.667.000,31/03/2014,ITSA3
44,1200.0,41930.0,909.0,1860.0,2760.0,1570.0,33130.0,6.06,2.106.227.000,3.364.440.000,5.470.667.000,31/12/2013,ITSA3
45,1010.0,40370.0,717.0,1920.0,2640.0,1630.0,32200.000000000004,5.89,2.106.227.000,3.364.440.000,5.470.667.000,30/09/2013,ITSA3
46,1100.0,39350.0,739.0,1830.0,2560.0,1470.0,31260.0,5.71,2.106.227.000,3.364.440.000,5.470.667.000,30/06/2013,ITSA3
47,1160.0,39160.0,1210.0,1780.0,2990.0,1830.0,30030.0,6.20,1.866.290.000,2.981.170.000,4.847.460.000,31/03/2013,ITSA3
48,5190.0,364020.0,,,,-5190.0,30030.0,6.19,1.866.290.000,2.981.170.000,4.847.460.000,31/12/2012,ITSA3
49,4860.0,334700.0,,,,-4860.0,29480.0,6.08,1.866.290.000,2.981.170.000,4.847.460.000,30/09/2012,ITSA3
50,5180.0,317590.0,,,,-5180.0,30740.0,6.34,1.866.290.000,2.981.170.000,4.847.460.000,30/06/2012,ITSA3
51,3940.0,315660.0,,,,-3940.0,29760.0,6.74,1.696.627.000,2.718.855.000,4.415.482.000,31/03/2012,ITSA3
52,3990.0,312000.0,,,,-3990.0,29340.0,6.65,1.696.627.000,2.718.855.000,4.415.482.000,31/12/2011,ITSA3
53,4340.0,301530.0,,,,-4340.0,28470.0,6.45,1.696.627.000,2.718.855.000,4.415.482.000,30/09/2011,ITSA3
54,5830.0,289540.0,,,,-5830.0,27780.0,6.29,1.696.627.000,2.718.855.000,4.415.482.000,30/06/2011,ITSA3
55,4460.0,282960.0,,,,-4460.0,26580.0,6.08,1.680.796.000,2.693.485.000,4.374.281.000,31/03/2011,ITSA3
56,4030.0000000000005,275640.0,,,,-4030.0000000000005,26300.0,6.01,1.680.796.000,2.693.485.000,4.374.281.000,31/12/2010,ITSA3
57,4150.0,250660.0,,,,-4150.0,28380.0,6.49,1.680.796.000,2.693.486.000,4.374.282.000,30/09/2010,ITSA3
58,4650.0,239420.0,,,,-4650.0,27570.0,6.30,1.680.796.000,2.693.486.000,4.374.282.000,30/06/2010,ITSA3
59,4010.0,222470.0,,,,-4010.0,26260.0,6.04,1.670.037.000,2.677.178.000,4.347.215.000,31/03/2010,ITSA3
60,10680.0,615960.0,663.49,944.29,1610.0,-9070.0,19790.0,4.55,1.670.037.000,2.677.178.000,4.347.215.000,31/12/2009,ITSA3
61,10410.0,619860.0,748.01,829.01,1580.0,-8830.0,19090.0,4.39,1.670.037.000,2.677.178.000,4.347.215.000,30/09/2009,ITSA3
62,9500.0,603260.0,601.67,592.88,1190.0,-8310.0,18510.0,4.26,1.670.037.000,2.677.178.000,4.347.215.000,30/06/2009,ITSA3
63,13150.0,625650.0,609.17,710.75,1320.0,-11830.0,17230.0,4.43,1.491.119.000,2.394.766.000,3.885.885.000,31/03/2009,ITSA3
64,15920.0,638730.0,710.09,683.1,1390.0,-14530.0,16590.0,4.27,1.491.119.000,2.394.766.000,3.885.885.000,31/12/2008,ITSA3
