,receita_liquida,resultado_bruto,ebit,amortizacao,ebitda,lucro_liquido,lucro_por_acao,datas,tic
30,1180.0,257.0,2120.0,-151.0,2270.0,1920.0,0.26,31/03/2017,ITSA4
31,1220.0,277.0,1870.0,-204.0,2070.0,1900.0,0.26,31/12/2016,ITSA4
32,1160.0,278.0,2140.0,-157.0,2300.0,2110.0,0.28,30/09/2016,ITSA4
33,1200.0,282.0,2240.0,-144.0,2380.0,2230.0,0.30,30/06/2016,ITSA4
34,1110.0,209.0,1980.0,-140.0,2120.0,1970.0,0.29,31/03/2016,ITSA4
35,1190.0,256.0,1740.0,-144.0,1880.0,1740.0,0.26,31/12/2015,ITSA4
36,1310.0,324.0,3320.0,-163.0,3480.0,3330.0,0.49,30/09/2015,ITSA4
37,1170.0,270.0,2050.0,-172.0,2220.0,1870.0,0.28,30/06/2015,ITSA4
38,1220.0,304.0,1960.0,-152.0,2120.0,1930.0,0.32,31/03/2015,ITSA4
39,1290.0,290.0,2370.0,-176.0,2540.0,2320.0,0.38,31/12/2014,ITSA4
40,1330.0,336.0,2300.0,-164.0,2460.0,2160.0,0.35,30/09/2014,ITSA4
41,1180.0,299.0,1810.0,-240.0,2050.0,1760.0,0.29,30/06/2014,ITSA4
42,1220.0,329.0,1850.0,-71.0,1920.0,1680.0,0.31,31/03/2014,ITSA4
43,1340.0,-38.0,2040.0,-198.0,2240.0,1780.0,0.32,31/12/2013,ITSA4
44,1330.0,517.0,1720.0,-244.0,1850.0,1530.0,0.28,30/09/2013,ITSA4
45,1240.0,546.0,1370.0,-102.0,1470.0,1120.0,0.20,30/06/2013,ITSA4
46,1380.0,535.0,1470.0,-137.0,1610.0,1280.0,0.26,31/03/2013,ITSA4
47,1630.0,315.0,-3190.0,-409.0,-2780.0,1040.0,0.21,31/12/2012,ITSA4
48,1340.0,374.0,-3090.0,-355.0,-2730.0,1210.0,0.25,30/09/2012,ITSA4
49,1400.0,460.0,-3400.0,-368.0,-3250.0,1050.0,0.22,30/06/2012,ITSA4
50,1280.0,467.0,-2950.0,-338.0,-2610.0,1240.0,0.28,31/03/2012,ITSA4
51,1390.0,455.0,-3070.0,-373.0,-2690.0,1340.0,0.30,31/12/2011,ITSA4
52,1140.0,677.0,-3350.0,-504.0,-2870.0,1120.0,0.25,30/09/2011,ITSA4
53,1300.0,364.0,-3080.0,-383.0,-2700.0,1120.0,0.25,30/06/2011,ITSA4
54,1270.0,318.0,-2690.0,-195.0,-2490.0,1260.0,0.29,31/03/2011,ITSA4
55,1060.0,434.0,-6070.0,,,1290.0,0.30,31/12/2010,ITSA4
56,1330.0,505.0,-2450.0,,,948.0,0.22,30/09/2010,ITSA4
57,1420.0,362.0,-1950.0,,,1160.0,0.26,30/06/2010,ITSA4
58,1420.0,315.0,-1440.0,,,1020.0,0.23,31/03/2010,ITSA4
59,5490.0,4510.0,-12090.0,,,1160.0,0.27,31/12/2009,ITSA4
60,4970.0,4090.0,-4100.0,,,856.06,0.20,30/09/2009,ITSA4
61,4480.0,3780.0,-6250.0,,,1010.0,0.23,30/06/2009,ITSA4
62,4450.0,3700.0,-6460.0,,,901.47,0.23,31/03/2009,ITSA4
63,4900.0,4000.0,-17730.0,,,224.85,0.06,31/12/2008,ITSA4
64,3720.0,2860.0,-3180.0,,,919.14,0.24,30/09/2008,ITSA4
65,3620.0,2840.0,-2910.0,,,851.85,0.22,30/06/2008,ITSA4
66,3490.0,2750.0,-2650.0,,,703.84,0.20,31/03/2008,ITSA4
67,3760.0,2970.0,-1880.0,,,996.22,0.28,31/12/2007,ITSA4
68,3490.0,2800.0,-966.99,,,1070.0,0.30,30/09/2007,ITSA4
69,3510.0,2840.0,-1870.0,,,859.94,0.24,30/06/2007,ITSA4
70,3260.0,2620.0,-1860.0,,,1060.0,0.33,31/03/2007,ITSA4
71,3420.0,2670.0,-1990.0,,,1110.0,0.35,31/12/2006,ITSA4
72,3390.0,2630.0,-3800.0,,,1730.0,0.54,30/09/2006,ITSA4
73,2910.0,2310.0,-1510.0,,,847.76,0.27,30/06/2006,ITSA4
74,2840.0,2300.0,-1920.0,,,799.58,0.25,31/03/2006,ITSA4
75,2870.0,2290.0,-1810.0,,,541.56,0.17,31/12/2005,ITSA4
76,2850.0,2200.0,-1720.0,,,541.22,0.17,30/09/2005,ITSA4
77,2690.0,2080.0,-1510.0,,,589.28,0.18,30/06/2005,ITSA4
78,2600.0,2009.9999999999998,-1150.0,,,679.06,0.21,31/03/2005,ITSA4
79,2650.0,2009.9999999999998,-1610.0,,,593.14,0.18,31/12/2004,ITSA4
80,2390.0,1760.0,-1300.0,,,459.22,0.14,30/09/2004,ITSA4
81,2270.0,1660.0,-3530.0,,,430.49,0.13,30/06/2004,ITSA4
82,2100.0,1560.0,-909.16,,,479.55,0.15,31/03/2004,ITSA4
83,2200.0,1590.0,-1790.0,,,451.33,0.14,31/12/2003,ITSA4
84,1980.0,1450.0,-1140.0,,,413.79,0.13,30/09/2003,ITSA4
85,1730.0,1330.0,-1080.0,,,360.39,0.11,30/06/2003,ITSA4
86,1930.0,1400.0,-1530.0,,,335.77,0.11,31/03/2003,ITSA4
87,1930.0,1410.0,-1500.0,,,427.84,0.14,31/12/2002,ITSA4
88,1730.0,1220.0,3920.0,,,514.01,0.16,30/09/2002,ITSA4
89,1580.0,1130.0,2300.0,,,350.09,0.11,30/06/2002,ITSA4
90,1620.0,1250.0,526.54,,,245.33,0.08,31/03/2002,ITSA4
91,,,,,,,NA,31/12/2001,ITSA4
92,,,,,,,NA,30/06/2001,ITSA4
93,,,458.58,,,444.16,0.15,31/03/2001,ITSA4
94,,,,,,,NA,31/12/2000,ITSA4
95,,,,,,,NA,30/09/2000,ITSA4
96,,,,,,,NA,30/06/2000,ITSA4
97,,,343.18,,,333.32,0.11,31/03/2000,ITSA4
0,77940.0,35320.0,,,,10370.0,,30/09/2024,ITUB4
1,77940.0,35320.0,,,,10370.0,,30/06/2024,ITUB4
2,86190.0,34610.0,,,,10070.0,,31/03/2024,ITUB4
3,75090.0,31970.0,,,,8770.0,,31/12/2023,ITUB4
4,75090.0,31970.0,,,,8770.0,,30/09/2023,ITUB4
5,80380.0,32409.999999999996,,,,8360.0,,30/06/2023,ITUB4
6,82050.0,32270.000000000004,,,,8620.0,,31/03/2023,ITUB4
7,75700.0,27880.0,,,,7360.0,,31/12/2022,ITUB4
8,36720.0,29310.0,,,,8090.0,,30/09/2022,ITUB4
9,36720.0,29310.0,,,,8090.0,,30/06/2022,ITUB4
10,36100.0,28740.0,,,,7460.0,,31/03/2022,ITUB4
11,65340.0,34960.0,,,,6650.0,,31/12/2021,ITUB4
12,60200.0,43570.0,,,,6600.0,,30/09/2021,ITUB4
13,50720.0,26100.0,,,,6080.0,,30/06/2021,ITUB4
14,32210.0,30450.0,,,,8400.0,,31/03/2021,ITUB4
15,43610.0,28270.0,,,,5680.0,,31/12/2020,ITUB4
16,47570.0,58700.0,,,,8980.0,,30/09/2020,ITUB4
17,37650.0,20150.0,,,,4730.0,,30/06/2020,ITUB4
18,23480.0,17460.0,,,,1720.0,,31/03/2020,ITUB4
19,43720.0,13970.0,,,,3460.0,,31/12/2019,ITUB4
20,47390.0,33400.0,,,,8670.0,,30/09/2019,ITUB4
21,49520.0,26630.0,,,,5170.0,,30/06/2019,ITUB4
22,17010.0,18590.0,,,,6750.0,,31/03/2019,ITUB4
23,17010.0,18590.0,,,,6750.0,,31/12/2018,ITUB4
24,26870.0,13670.0,,,,6650.0,,30/09/2018,ITUB4
25,35330.0,17130.0,,,,6130.0,,30/06/2018,ITUB4
26,38060.0,17410.0,,,,5740.0,,31/03/2018,ITUB4
27,33290.0,18060.0,,,,6390.0,,31/12/2017,ITUB4
28,30330.0,10170.0,,,,5490.0,,30/09/2017,ITUB4
29,47450.0,22120.0,,,,6370.0,,30/06/2017,ITUB4
30,47450.0,22120.0,,,,6370.0,,31/03/2017,ITUB4
31,42240.0,20830.0,,,,6000.0,,31/12/2016,ITUB4
32,46730.0,14380.0,,,,5990.0,,30/09/2016,ITUB4
33,43010.0,19450.0,,,,5560.0,,30/06/2016,ITUB4
34,52210.0,27090.0,,,,6000.0,,31/03/2016,ITUB4
35,41790.0,22120.0,,,,5710.0,,31/12/2015,ITUB4
36,31600.0,12940.0,,,,5020.0,,30/09/2015,ITUB4
37,32119.999999999996,9380.0,,,,9200.0,,30/06/2015,ITUB4
38,39100.0,19560.0,,,,5850.0,,31/03/2015,ITUB4
39,26760.0,12630.0,,,,5670.0,,31/12/2014,ITUB4
40,30250.0,8119.999999999999,,,,6350.0,,30/09/2014,ITUB4
41,36820.0,15070.0,,,,5890.0,,30/06/2014,ITUB4
42,31730.0,16700.0,,,,4770.0,,31/03/2014,ITUB4
43,30240.0,16160.0,,,,4550.0,,31/12/2013,ITUB4
44,21020.0,7240.0,,,,4910.0,,30/09/2013,ITUB4
45,27110.0,12870.0,,,,3750.0,,30/06/2013,ITUB4
46,27110.0,12870.0,,,,3750.0,,31/03/2013,ITUB4
47,23480.0,14040.0,,,,3480.0,,31/12/2012,ITUB4
48,23480.0,14040.0,,,,3480.0,,30/09/2012,ITUB4
49,828.34,576.68,,,,2710.0,,30/06/2012,ITUB4
50,828.34,576.68,,,,2710.0,,31/03/2012,ITUB4
51,26040.0,13800.0,,,,3430.0,,31/12/2011,ITUB4
52,28450.0,13510.0,,,,2900.0,,30/09/2011,ITUB4
53,23450.0,12440.0,,,,3600.0,,30/06/2011,ITUB4
54,23450.0,12440.0,,,,3600.0,,31/03/2011,ITUB4
55,22360.0,11880.0,,,,3530.0,,31/12/2010,ITUB4
56,24220.0,21840.0,,,,2270.0,,30/09/2010,ITUB4
57,21130.0,9040.0,,,,3030.0,,30/06/2010,ITUB4
58,18900.0,7820.0,,,,3160.0,,31/03/2010,ITUB4
59,18360.0,7740.0,,,,3210.0,,31/12/2009,ITUB4
60,18360.0,7740.0,,,,3210.0,,30/09/2009,ITUB4
61,18950.0,8140.000000000001,,,,2270.0,,30/06/2009,ITUB4
62,18430.0,8920.0,,,,2570.0,,31/03/2009,ITUB4
63,20990.0,7190.0,,,,2009.9999999999998,,31/12/2008,ITUB4
64,29480.0,-1300.0,,,,1870.0,,30/09/2008,ITUB4
65,17460.0,3090.0,,,,1850.0,,30/06/2008,ITUB4
66,5440.0,4730.0,,,,2040.0,,31/03/2008,ITUB4
67,12350.0,3930.0,,,,2040.0,,31/12/2007,ITUB4
68,8700.0,4130.0,,,,2029.9999999999998,,30/09/2007,ITUB4
69,8010.0,3660.0,,,,2430.0,,30/06/2007,ITUB4
70,7940.0,3780.0,,,,2110.0,,31/03/2007,ITUB4
71,7480.0,3910.0,,,,1900.0,,31/12/2006,ITUB4
72,7770.0,3330.0,,,,1280.0,,30/09/2006,ITUB4
73,8890.0,3330.0,,,,71.01,,30/06/2006,ITUB4
74,7210.0,2770.0,,,,1500.0,,31/03/2006,ITUB4
75,5860.0,3090.0,,,,1460.0,,31/12/2005,ITUB4
76,7100.0,2640.0,,,,1420.0,,30/09/2005,ITUB4
77,5210.0,2800.0,,,,1350.0,,30/06/2005,ITUB4
78,2970.0,3250.0,,,,1330.0,,31/03/2005,ITUB4
79,5010.0,2470.0,,,,1140.0,,31/12/2004,ITUB4
80,4750.0,3360.0,,,,1030.0,,30/09/2004,ITUB4
81,2710.0,2430.0,,,,920.38,,30/06/2004,ITUB4
82,5410.0,2280.0,,,,948.76,,31/03/2004,ITUB4
83,4500.0,2220.0,,,,876.15,,31/12/2003,ITUB4
84,5040.0,2380.0,,,,853.95,,30/09/2003,ITUB4
85,-380.21,2009.9999999999998,,,,776.3,,30/06/2003,ITUB4
86,-380.21,2009.9999999999998,,,,776.3,,31/03/2003,ITUB4
87,3920.0,2530.0,,,,714.16,,31/12/2002,ITUB4
88,1850.0,2110.0,,,,689.44,,30/09/2002,ITUB4
89,7490.0,1530.0,,,,544.14,,30/06/2002,ITUB4
90,7490.0,1530.0,,,,544.14,,31/03/2002,ITUB4
91,3160.0,1260.0,,,,503.69,,31/12/2001,ITUB4
92,,,,,,,,30/09/2001,ITUB4
93,3880.0,625.19,,,,865.12,,30/06/2001,ITUB4
94,2580.0,552.74,,,,799.52,,31/03/2001,ITUB4
95,2590.0,594.47,,,,584.69,,31/12/2000,ITUB4
96,,,,,,,,30/09/2000,ITUB4
97,1700.0,689.43,,,,457.92,,30/06/2000,ITUB4
98,1660.0,574.41,,,,413.46,,31/03/2000,ITUB4
0,110500.0,18190.0,8640.0,-3010.0,11650.0,3840.0,1.73,30/09/2024,JBSS3
1,100610.0,15510.0,5930.0,-2850.0,8780.0,1720.0,0.77,30/06/2024,JBSS3
2,89150.0,11680.0,3550.0,-2700.0,6250.0,1650.0,0.74,31/03/2024,JBSS3
3,96340.0,11090.0,1770.0,-2860.0,4630.0,82.6,0.04,31/12/2023,JBSS3
4,91410.0,11050.0,2630.0,-2620.0,5250.0,572.65,0.26,30/09/2023,JBSS3
5,89380.0,9890.0,1540.0,-2660.0,4200.0,-263.62,-  0.12,30/06/2023,JBSS3
6,86680.0,7610.0,-594.78,-2590.0,2000.0,-1450.0,-  0.65,31/03/2023,JBSS3
7,92870.0,-48790.0,-22150.0,-2630.0,-19520.0,-13850.0,-  6.24,31/12/2022,JBSS3
8,98930.0,16239.999999999998,7010.0,-2440.0,9450.0,4010.0,1.81,30/09/2022,JBSS3
9,92190.0,16190.000000000002,7720.0,-2350.0,10070.0,3950.0,1.78,30/06/2022,JBSS3
10,90870.0,16370.000000000002,7420.0,-2440.0,9860.0,5140.0,2.29,31/03/2022,JBSS3
11,90870.0,16370.000000000002,7420.0,-2440.0,9860.0,5140.0,2.29,31/12/2021,JBSS3
12,97190.0,19320.0,9300.0,-2500.0,11800.0,6470.0,2.73,30/09/2021,JBSS3
13,92630.0,19270.0,10920.0,-2280.0,13210.0,7590.0,3.02,30/06/2021,JBSS3
14,85630.0,16480.0,7390.0,-2160.0,9550.0,4380.0,1.75,31/03/2021,JBSS3
15,75250.0,11110.0,4650.0,-2080.0,6740.0,2050.0,0.81,31/12/2020,JBSS3
16,76060.0,11620.0,4710.0,-2120.0,6830.0,4019.9999999999995,1.53,30/09/2020,JBSS3
17,67580.0,14530.0,8440.0,-2020.0,10460.0,3380.0,1.24,30/06/2020,JBSS3
18,56480.0,7270.0,2300.0,-1670.0,3970.0,-5930.0,-  2.17,31/03/2020,JBSS3
19,57130.0,9220.0,4040.0,-1570.0,5610.0,2440.0,0.89,31/12/2019,JBSS3
20,52180.0,8950.0,4240.0,-1680.0,5920.0,356.72,0.13,30/09/2019,JBSS3
21,50840.0,7940.0,3490.0,-1580.0,5070.0,2180.0,0.80,30/06/2019,JBSS3
22,44370.0,5840.0,1710.0,-1480.0,3190.0,1090.0,0.40,31/03/2019,JBSS3
23,47320.0,6570.0,1900.0,-1240.0,3140.0,563.24,0.21,31/12/2018,JBSS3
24,49400.0,7630.0,777.01,-1260.0,2040.0,-133.49,-  0.05,30/09/2018,JBSS3
25,45180.0,6990.0,2930.0,-1180.0,4110.0,-911.08,-  0.33,30/06/2018,JBSS3
26,39780.0,5150.0,1580.0,-1130.0,2700.0,506.52,0.19,31/03/2018,JBSS3
27,42730.0,6340.0,1810.0,-1150.0,2970.0,-451.74,-  0.17,31/12/2017,JBSS3
28,41140.0,6850.0,1250.0,-1130.0,2380.0,323.05,0.12,30/09/2017,JBSS3
29,41670.0,6160.0,2630.0,-1130.0,3760.0,309.84,0.11,30/06/2017,JBSS3
30,37620.0,4420.0,1050.0,-1060.0,2110.0,353.05,0.13,31/03/2017,JBSS3
31,41630.0,5940.0,1930.0,-1150.0,3080.0,693.85,0.24,31/12/2016,JBSS3
32,41170.0,5340.0,2100.0,-1060.0,3160.0,887.12,0.31,30/09/2016,JBSS3
33,43670.0,5270.0,1750.0,-1120.0,2870.0,1540.0,0.54,30/06/2016,JBSS3
34,43910.0,4760.0,962.68,-1170.0,2130.0,-2740.0,-  0.96,31/03/2016,JBSS3
35,47160.0,5690.0,1560.0,-1120.0,2680.0,-275.15,-  0.10,31/12/2015,JBSS3
36,43030.0,6250.0,2890.0,-955.42,3840.0,3440.0,1.20,30/09/2015,JBSS3
37,38910.0,5870.0,2730.0,-839.22,3570.0,80.13,0.03,30/06/2015,JBSS3
38,33820.0,4780.0,2009.9999999999998,-776.39,2780.0,1390.0,0.47,31/03/2015,JBSS3
39,34300.0,5440.0,2070.0,-715.27,2790.0,618.78,0.21,31/12/2014,JBSS3
40,30780.0,5560.0,2800.0,-611.06,3410.0,1090.0,0.37,30/09/2014,JBSS3
41,28970.0,4260.0,1840.0,-606.37,2440.0,254.27,0.09,30/06/2014,JBSS3
42,26420.0,3420.0,1130.0,-614.08,1740.0,69.98,0.02,31/03/2014,JBSS3
43,27220.0,3730.0,1220.0,-635.2,1850.0,140.72,0.05,31/12/2013,JBSS3
44,24220.0,3130.0,1200.0,-507.99,1710.0,219.82,0.07,30/09/2013,JBSS3
45,21930.0,2950.0,1290.0,-466.62,1760.0,338.47,0.11,30/06/2013,JBSS3
46,19530.0,2040.0,449.29,-429.01,878.3,227.89,0.08,31/03/2013,JBSS3
47,21850.0,2440.0,674.49,-449.75,1120.0,66.38,0.02,31/12/2012,JBSS3
48,19370.0,2480.0,960.24,-560.68,1520.0,367.0,0.12,30/09/2012,JBSS3
49,18470.0,2120.0,688.37,-318.23,1010.0,169.48,0.06,30/06/2012,JBSS3
50,16010.000000000002,1650.0,397.43,-285.04,682.47,116.08,0.04,31/03/2012,JBSS3
51,16930.0,1890.0,541.37,-352.88,894.25,25.59,0.01,31/12/2011,JBSS3
52,15570.0,1690.0,442.77,-317.18,759.95,-67.5,-  0.02,30/09/2011,JBSS3
53,14620.0,1420.0,273.19,-310.19,583.38,-180.76,-  0.07,30/06/2011,JBSS3
54,14670.0,1690.0,523.29,-311.16,834.45,146.97,0.06,31/03/2011,JBSS3
55,14320.0,1800.0,485.49,,,-539.3,-  0.21,31/12/2010,JBSS3
56,14070.0,1780.0,644.07,,,133.49,0.05,30/09/2010,JBSS3
57,14120.0,1740.0,691.02,,,3.71,0.00,30/06/2010,JBSS3
58,12550.0,1440.0,465.89,,,99.36,0.04,31/03/2010,JBSS3
59,7410.0,838.88,307.04,,,127.87,0.05,31/12/2009,JBSS3
60,8380.0,744.56,210.26,,,151.5,0.11,30/09/2009,JBSS3
61,9260.0,857.54,296.58,,,172.74,0.12,30/06/2009,JBSS3
62,9270.0,758.12,127.77,,,-322.68,-  0.22,31/03/2009,JBSS3
63,9630.0,851.35,129.42,,,-296.98,-  0.21,31/12/2008,JBSS3
64,7770.0,940.97,341.84,,,693.98,0.48,30/09/2008,JBSS3
65,7130.0,693.8,192.59,,,-364.45,-  0.25,30/06/2008,JBSS3
66,5860.0,510.23,80.42,,,-6.62,-  0.01,31/03/2008,JBSS3
67,6650.0,504.87,-26.93,,,-136.1,-  0.13,31/12/2007,JBSS3
68,5230.0,489.09,133.55,,,-78.3,-  0.07,30/09/2007,JBSS3
69,1170.0,280.88,146.22,,,38.73,0.05,30/06/2007,JBSS3
70,1090.0,257.64,86.68,,,10.64,0.01,31/03/2007,JBSS3
71,,,,,,,NA,31/12/2006,JBSS3
0,5000.0,1940.0,1220.0,-1010.0,2230.0,718.59,0.12,30/09/2024,KLBN11
1,5000.0,1940.0,1220.0,-1010.0,2230.0,718.59,0.12,30/06/2024,KLBN11
2,4430.0,1630.0,1000.0,-856.61,1860.0,425.53,0.08,31/03/2024,KLBN11
3,4430.0,1630.0,1000.0,-856.61,1860.0,425.53,0.08,31/12/2023,KLBN11
4,4500.0,1450.0,865.55,-952.52,1820.0,630.66,0.11,30/09/2023,KLBN11
5,4400.0,1300.0,634.68,-869.06,1500.0,258.3,0.05,30/06/2023,KLBN11
6,4290.0,1740.0,1130.0,-794.2,1920.0,640.94,0.11,31/03/2023,KLBN11
7,4830.0,2350.0,1620.0,-710.8,2330.0,1160.0,0.21,31/12/2022,KLBN11
8,5080.0,1870.0,1110.0,-790.77,1900.0,805.44,0.14,30/09/2022,KLBN11
9,5040.0,2280.0,1600.0,-961.75,2570.0,971.65,0.17,30/06/2022,KLBN11
10,5040.0,2280.0,1600.0,-961.75,2570.0,971.65,0.17,31/03/2022,KLBN11
11,4420.0,2080.0,1500.0,-625.13,2130.0,984.28,0.18,31/12/2021,KLBN11
12,4360.0,2160.0,1700.0,-1700.0,3400.0,1090.0,0.19,30/09/2021,KLBN11
13,4360.0,2160.0,1700.0,-1700.0,3400.0,1090.0,0.19,30/06/2021,KLBN11
14,4080.0,1810.0,1300.0,360.77,937.23,659.17,0.12,31/03/2021,KLBN11
15,3470.0,1120.0,680.78,-626.14,1310.0,371.2,0.07,31/12/2020,KLBN11
16,3290.0,1330.0,1050.0,-609.87,1660.0,1320.0,0.23,30/09/2020,KLBN11
17,3110.0,1250.0,785.55,-517.11,1300.0,-198.88,-  0.04,30/06/2020,KLBN11
18,2960.0,1140.0,747.25,-621.22,1370.0,-438.07,-  0.08,31/03/2020,KLBN11
19,2390.0,832.18,358.08,-683.1,1040.0,591.26,0.11,31/12/2019,KLBN11
20,2390.0,832.18,358.08,-683.1,1040.0,591.26,0.11,30/09/2019,KLBN11
21,2810.0,980.01,1200.0,-535.08,1730.0,215.2,0.04,30/06/2019,KLBN11
22,2620.0,750.64,439.66,-540.66,980.32,70.16,0.01,31/03/2019,KLBN11
23,2490.0,857.83,533.54,-434.57,968.1,-200.79,-  0.04,31/12/2018,KLBN11
24,2790.0,1440.0,1100.0,-415.13,1510.0,863.61,0.16,30/09/2018,KLBN11
25,2810.0,1260.0,899.06,-412.09,1310.0,103.82,0.02,30/06/2018,KLBN11
26,2240.0,852.95,549.44,-405.55,954.98,-954.63,-  0.18,31/03/2018,KLBN11
27,2190.0,750.65,439.76,-440.58,880.34,124.66,0.02,31/12/2017,KLBN11
28,2300.0,848.38,529.86,-375.82,905.68,-82.89,-  0.02,30/09/2017,KLBN11
29,2220.0,717.2,411.91,-488.4,900.31,390.62,0.08,30/06/2017,KLBN11
30,1980.0,347.81,69.03,-625.79,694.82,-377.58,-  0.08,31/03/2017,KLBN11
31,1870.0,822.15,541.25,-450.48,991.73,602.03,0.13,31/12/2016,KLBN11
32,1960.0,591.59,310.79,-405.92,716.71,108.86,0.02,30/09/2016,KLBN11
33,1960.0,566.91,273.4,-444.55,717.95,31.45,0.01,30/06/2016,KLBN11
34,1700.0,715.43,494.45,-321.87,816.32,1270.0,0.27,31/03/2016,KLBN11
35,1460.0,522.76,319.51,-250.78,570.29,1070.0,0.23,31/12/2015,KLBN11
36,1600.0,758.41,551.66,-268.45,820.11,520.61,0.11,30/09/2015,KLBN11
37,1450.0,615.12,432.04,-185.98,618.02,-1340.0,-  0.28,30/06/2015,KLBN11
38,1340.0,434.75,242.12,-293.99,536.11,295.6,0.06,31/03/2015,KLBN11
39,1310.0,433.92,266.0,-250.32,516.31,-728.57,-  0.15,31/12/2014,KLBN11
40,1280.0,625.72,496.55,-222.37,718.92,7.01,0.00,30/09/2014,KLBN11
41,1280.0,625.72,496.55,-222.37,718.92,7.01,0.00,30/06/2014,KLBN11
42,1150.0,338.98,201.89,-257.83,459.72,243.52,0.05,31/03/2014,KLBN11
43,1200.0,922.69,766.08,-176.55,942.63,607.17,0.13,31/12/2013,KLBN11
44,1200.0,922.69,766.08,-176.55,942.63,607.17,0.13,30/09/2013,KLBN11
45,1240.0,447.55,277.63,-216.75,494.37,21.52,0.02,30/06/2013,KLBN11
46,1070.0,408.31,265.83,-173.07,438.89,201.55,0.22,31/03/2013,KLBN11
47,1070.0,408.31,265.83,-173.07,438.89,201.55,0.22,31/12/2012,KLBN11
48,1080.0,466.84,322.27,-168.73,490.99,146.52,0.16,30/09/2012,KLBN11
49,1090.0,704.08,550.84,-151.76,702.6,330.84,0.36,30/06/2012,KLBN11
50,1030.0,279.78,135.77,-164.35,300.11,-183.91,-  0.20,31/03/2012,KLBN11
51,969.24,775.81,635.34,-107.85,743.19,458.52,0.50,31/12/2011,KLBN11
52,994.08,378.59,269.74,-85.43,355.17,122.43,0.13,30/09/2011,KLBN11
53,990.62,280.4,146.85,-149.81,296.66,-243.06,-  0.26,30/06/2011,KLBN11
54,947.45,319.83,176.86,-156.75,333.6,163.14,0.18,31/03/2011,KLBN11
55,957.01,353.48,203.26,-155.78,359.04,140.2,0.15,31/12/2010,KLBN11
56,930.94,486.97,315.34,,,225.14,0.25,30/09/2010,KLBN11
57,982.59,339.71,203.3,,,225.71,0.25,30/06/2010,KLBN11
58,905.4,277.66,154.28,,,67.34,0.07,31/03/2010,KLBN11
59,844.39,266.5,148.47,,,41.58,0.05,31/12/2009,KLBN11
60,805.34,199.75,109.24,,,-185.15,-  0.20,30/09/2009,KLBN11
61,750.37,209.95,86.98,,,182.8,0.20,30/06/2009,KLBN11
62,682.7,164.24,42.18,,,306.31,0.33,31/03/2009,KLBN11
63,721.77,201.22,70.57,,,28.94,0.03,31/12/2008,KLBN11
64,805.73,201.07,87.17,,,-347.63,-  0.38,30/09/2008,KLBN11
65,770.2,182.29,49.65,,,-253.14,-  0.28,30/06/2008,KLBN11
66,780.3,197.97,75.53,,,174.97,0.19,31/03/2008,KLBN11
67,740.35,228.59,112.51,,,77.15,0.08,31/12/2007,KLBN11
68,668.65,197.46,83.17,,,71.88,0.08,30/09/2007,KLBN11
69,722.76,240.84,139.47,,,177.52,0.19,30/06/2007,KLBN11
70,714.5,259.55,138.44,,,206.54,0.23,31/03/2007,KLBN11
71,690.54,254.66,149.35,,,165.49,0.18,31/12/2006,KLBN11
72,695.02,248.68,124.48,,,110.68,0.12,30/09/2006,KLBN11
73,705.28,257.03,116.29,,,102.38,0.11,30/06/2006,KLBN11
74,667.34,226.17,105.36,,,97.78,0.11,31/03/2006,KLBN11
75,645.16,230.98,122.22,,,162.65,0.18,31/12/2005,KLBN11
76,662.75,185.53,51.44,,,26.1,0.03,30/09/2005,KLBN11
77,650.25,229.35,94.16,,,64.69,0.07,30/06/2005,KLBN11
78,720.11,301.43,175.56,,,90.15,0.10,31/03/2005,KLBN11
79,673.2,309.16,185.6,,,128.17,0.14,31/12/2004,KLBN11
80,702.2,315.12,180.51,,,89.21,0.10,30/09/2004,KLBN11
81,737.57,354.41,224.59,,,135.07,0.15,30/06/2004,KLBN11
82,659.45,297.86,170.79,,,111.38,0.12,31/03/2004,KLBN11
83,630.24,288.82,174.78,,,119.89,0.13,31/12/2003,KLBN11
84,599.15,243.05,126.29,,,60.96,0.07,30/09/2003,KLBN11
85,690.46,300.75,-22.77,,,-154.54,-  0.17,30/06/2003,KLBN11
86,811.99,368.79,1200.0,,,1030.0,1.12,31/03/2003,KLBN11
87,868.48,433.66,277.36,,,63.21,0.07,31/12/2002,KLBN11
88,898.91,450.0,268.19,,,400.68,0.44,30/09/2002,KLBN11
89,772.02,345.73,179.45,,,-386.29,-  0.42,30/06/2002,KLBN11
90,585.1,234.45,91.1,,,-230.33,-  0.25,31/03/2002,KLBN11
91,558.02,235.08,100.27,,,7.64,0.01,31/12/2001,KLBN11
92,528.77,208.81,66.85,,,18.21,0.02,30/06/2001,KLBN11
93,158.43,93.29,75.2,,,55.39,0.11,31/03/2001,KLBN11
94,74.65,45.62,31.33,,,5.01,0.01,31/12/2000,KLBN11
95,93.6,59.37,15.95,,,12.36,0.03,30/09/2000,KLBN11
96,103.75,70.71,55.71,,,30.41,0.06,30/06/2000,KLBN11
97,103.58,68.28,49.67,,,22.04,0.04,31/03/2000,KLBN11
0,3390.0,2040.0,272.95,-308.35,581.3,255.27,0.27,30/09/2024,LREN3
1,3520.0,2160.0,354.72,-310.66,665.38,314.98,0.33,30/06/2024,LREN3
