,preço_lucro,preço_vpa,preço_receita_líquida,preço_fco,preço_fcf,preço_ativo_total,preço_ebit,preço_capital_giro,preço_ncav,ev_ebit,ev_ebitda,ev_receita_líquida,ev_fco,ev_fcf,ev_ativo_total,market_cap_empresa,enterprise_value,dividend_yield,datas,tic
27,23.81,1.36,0.90,4.52,6.01,0.72,12.95,2.87,-3.18,14.90,9.54,1.03,5.20,6.92,0.82,1090.0,1260.0,0.0,31/03/2019,FRAS3
28,12.01,1.39,0.98,4.21,5.91,0.73,8.02,2.74,-3.60,9.07,6.90,1.11,4.76,6.69,0.83,1120.0,1270.0,0.0,31/12/2018,FRAS3
29,11.89,1.22,1.00,3.92,5.67,0.70,7.44,1.81,-16.45,7.29,5.47,0.98,3.85,5.55,0.68,1010.0,989.05,0.0,30/09/2018,FRAS3
30,11.76,1.30,1.10,3.94,5.55,0.78,8.27,2.44,-10.33,7.60,5.66,1.01,3.62,5.10,0.72,1060.0,975.34,0.0,30/06/2018,FRAS3
31,12.28,1.47,1.35,7.79,14.51,0.94,9.35,2.65,-78.74,9.97,7.54,1.44,8.31,15.48,1.00,1220.0,1300.0,0.0,31/03/2018,FRAS3
32,19.66,1.61,1.51,9.79,15.04,0.93,19.31,2.82,-9.76,19.04,11.67,1.49,9.65,14.83,0.92,1260.0,1240.0,0.0,31/12/2017,FRAS3
33,19.00,1.54,1.52,9.68,11.30,1.01,22.82,2.28,9.86,22.23,13.06,1.49,9.43,11.01,0.99,1230.0,1200.0,0.0,30/09/2017,FRAS3
34,14.21,1.30,1.29,4.98,5.34,0.81,21.29,1.85,14.84,19.84,10.99,1.21,4.64,4.97,0.75,1010.0,944.74,0.0,30/06/2017,FRAS3
35,16.70,1.32,1.33,-11.15,-10.15,0.86,18.11,1.88,8.00,17.96,10.70,1.32,-11.06,-10.06,0.85,1040.0,1040.0,0.0,31/03/2017,FRAS3
36,14.66,1.22,1.16,-12.84,-11.28,0.78,11.26,1.70,7.51,11.26,7.62,1.16,-12.84,-11.28,0.78,942.06,941.98,0.0,31/12/2016,FRAS3
37,15.15,1.20,1.08,-11.20,-9.00,0.77,9.62,1.69,8.25,9.93,6.98,1.12,-11.56,-9.29,0.79,924.66,954.43,0.0,30/09/2016,FRAS3
38,15.39,1.12,0.95,-21.66,-10.13,0.72,7.98,1.53,6.69,8.71,6.24,1.04,-23.65,-11.05,0.78,846.33,923.94,0.0,30/06/2016,FRAS3
39,9.14,1.02,0.52,2.63,3.68,0.50,5.15,1.91,-1.98,7.15,4.85,0.72,3.65,5.11,0.69,456.18,633.69,0.0,31/03/2016,FRAS3
40,9.44,1.14,0.56,2.53,3.74,0.51,6.09,2.00,-1.68,8.81,5.82,0.81,3.66,5.41,0.73,492.4,712.66,0.0,31/12/2015,FRAS3
41,7.01,0.87,0.47,1.96,3.02,0.37,4.79,1.42,-1.18,7.84,5.19,0.76,3.21,4.95,0.61,384.22,628.89,0.0,30/09/2015,FRAS3
42,7.29,0.87,0.47,2.31,3.46,0.39,4.92,1.46,-1.40,8.13,5.35,0.78,3.83,5.72,0.65,370.8,612.88,0.0,30/06/2015,FRAS3
43,8.35,0.93,0.51,2.46,3.58,0.40,5.55,1.28,-1.57,8.95,5.79,0.82,3.96,5.77,0.65,392.76,633.15,0.0,31/03/2015,FRAS3
44,9.53,1.05,0.56,4.54,7.66,0.45,6.43,1.39,-1.90,9.82,6.26,0.86,6.93,11.69,0.69,428.66,654.57,0.0,31/12/2014,FRAS3
45,12.89,1.28,0.70,2.77,3.17,0.56,8.83,1.61,-2.59,12.25,7.51,0.97,3.84,4.40,0.78,533.63,740.26,0.0,30/09/2014,FRAS3
46,12.09,1.29,0.70,5.37,8.03,0.56,7.95,1.65,-2.45,11.61,7.43,1.01,7.83,11.73,0.82,522.39,762.52,0.0,30/06/2014,FRAS3
47,11.15,1.26,0.68,2.99,4.05,0.55,6.88,1.56,-2.74,10.10,6.69,1.00,4.39,5.95,0.81,507.39,745.09,0.0,31/03/2014,FRAS3
48,10.87,1.10,0.61,2.22,2.89,0.47,6.45,1.33,-2.06,10.05,6.48,0.94,3.45,4.50,0.73,434.92,677.6,0.0,31/12/2013,FRAS3
49,21.75,2.09,1.17,8.74,10.12,0.88,12.68,2.53,-3.83,17.88,11.16,1.64,12.33,14.28,1.25,823.14,1160.0,0.0,30/09/2013,FRAS3
50,25.64,2.17,1.20,4.74,4.90,0.97,14.08,2.96,-4.30,18.89,11.56,1.61,6.36,6.57,1.30,823.14,1100.0,0.0,30/06/2013,FRAS3
51,31.20,2.20,1.21,12.09,15.74,0.95,14.82,3.78,-2.95,20.64,12.53,1.69,16.84,21.93,1.32,823.14,1150.0,0.0,31/03/2013,FRAS3
52,47.14,3.17,1.76,32.39,-38.14,1.30,23.10,5.76,-3.57,29.65,17.43,2.26,41.57,-48.95,1.67,1170.0,1500.0,0.0,31/12/2012,FRAS3
53,31.26,2.52,1.47,-9.40,-4.41,1.06,17.98,5.13,-2.83,23.92,15.16,1.95,-12.50,-5.87,1.41,923.48,1230.0,0.0,30/09/2012,FRAS3
54,30.46,2.58,1.57,-6.39,-3.61,1.01,22.26,4.42,-2.66,30.60,17.92,2.16,-8.79,-4.96,1.39,923.48,1270.0,0.0,30/06/2012,FRAS3
55,44.07,4.79,3.00,-17.64,-8.74,2.09,45.59,7.42,-7.37,52.96,31.07,3.48,-20.49,-10.15,2.42,1690.0,1960.0,0.0,31/03/2012,FRAS3
56,20.92,2.63,1.69,-13.93,-7.52,1.19,22.44,3.47,-5.71,27.15,17.37,2.04,-16.85,-9.09,1.43,921.43,1110.0,0.0,31/12/2011,FRAS3
57,6.86,0.91,0.59,6.36,1.149.93,0.40,7.39,1.18,-1.85,8.72,5.76,0.69,7.51,1.356.79,0.47,317.38,374.48,0.0,30/09/2011,FRAS3
58,6.94,0.94,0.59,6.06,101.27,0.44,7.09,1.34,-2.30,8.02,5.42,0.67,6.85,114.61,0.50,317.38,359.18,0.0,30/06/2011,FRAS3
59,6.77,0.95,0.60,6.28,68.71,0.46,6.43,1.48,-2.31,7.35,5.13,0.69,7.17,78.48,0.53,317.38,362.51,0.0,31/03/2011,FRAS3
60,6.56,0.98,0.62,7.12,27.41,0.46,5.82,1.47,-2.05,10.52,7.60,1.13,12.86,49.54,0.82,317.38,573.63,0.0,31/12/2010,FRAS3
61,5.70,1.20,0.64,5.36,9.89,0.52,4.98,1.06,-6.60,5.36,NA,0.69,5.77,10.66,0.56,317.38,341.97,0.0,30/09/2010,FRAS3
62,5.45,1.02,0.65,5.59,9.10,0.52,4.81,1.50,-3.58,5.14,NA,0.70,5.97,9.72,0.55,317.38,339.02,0.0,30/06/2010,FRAS3
63,3.84,0.69,0.46,2.72,3.87,0.35,3.67,0.99,-2.37,4.09,NA,0.52,3.03,4.31,0.39,211.59,235.55,0.0,31/03/2010,FRAS3
64,8.09,1.51,0.83,4.37,6.53,0.67,8.89,1.74,-4.04,9.39,NA,0.88,4.62,6.90,0.71,354.92,374.8,0.0,31/12/2009,FRAS3
65,9.74,1.56,0.86,6.27,14.45,0.67,9.21,1.69,-3.86,10.00,NA,0.93,6.81,15.69,0.73,354.92,385.39,0.0,30/09/2009,FRAS3
66,20.14,1.64,0.86,8.64,-57.94,0.78,10.22,2.33,-4.06,11.57,NA,0.97,9.78,-65.58,0.88,354.92,401.77,0.0,30/06/2009,FRAS3
67,18.94,1.71,0.85,11.41,-17.58,0.78,9.65,2.42,-3.61,11.74,NA,1.04,13.88,-21.37,0.95,354.92,431.63,0.0,31/03/2009,FRAS3
68,13.91,1.71,0.82,9.84,-22.82,0.76,7.35,2.08,-4.15,8.88,NA,0.99,11.89,-27.58,0.92,354.92,428.96,0.0,31/12/2008,FRAS3
69,10.33,1.68,0.81,NA,NA,0.76,6.92,1.93,-4.82,7.64,NA,0.89,NA,NA,0.84,354.92,392.14,0.0,30/09/2008,FRAS3
70,8.67,1.75,0.87,NA,NA,0.93,6.76,2.45,-10.25,6.72,NA,0.86,NA,NA,0.92,366.52,364.17,0.0,30/06/2008,FRAS3
71,9.10,1.82,0.86,NA,NA,0.91,6.50,2.57,-6.25,6.71,NA,0.89,NA,NA,0.94,366.52,378.28,0.0,31/03/2008,FRAS3
72,8.34,1.78,0.81,NA,NA,0.93,5.51,3.48,-4.45,5.77,NA,0.85,NA,NA,0.98,341.95,358.46,0.0,31/12/2007,FRAS3
73,7.79,1.79,0.82,NA,NA,0.90,5.52,3.18,-4.27,5.85,NA,0.87,NA,NA,0.96,341.95,362.5,0.0,30/09/2007,FRAS3
74,7.63,1.88,0.83,NA,NA,0.94,5.37,3.64,-3.81,5.61,NA,0.87,NA,NA,0.98,341.95,357.42,0.0,30/06/2007,FRAS3
75,10.15,2.55,1.10,NA,NA,1.57,7.13,5.36,-16.82,7.40,NA,1.14,NA,NA,1.62,444.33,460.79,0.0,31/03/2007,FRAS3
76,10.88,2.70,1.13,NA,NA,1.57,8.00,6.44,-9.10,8.42,NA,1.19,NA,NA,1.66,443.65,466.95,0.0,31/12/2006,FRAS3
77,8.64,2.14,0.89,NA,NA,1.16,6.30,4.69,-5.44,6.83,NA,0.96,NA,NA,1.25,341.27,369.72,0.0,30/09/2006,FRAS3
78,9.28,2.28,0.90,NA,NA,1.20,6.79,4.82,-5.38,7.23,NA,0.96,NA,NA,1.28,341.27,363.41,0.0,30/06/2006,FRAS3
79,9.98,2.37,0.92,NA,NA,1.15,7.26,4.26,-4.65,7.65,NA,0.97,NA,NA,1.21,341.27,359.74,0.0,31/03/2006,FRAS3
80,10.24,2.49,0.91,NA,NA,1.16,7.34,4.85,-3.96,7.72,NA,0.96,NA,NA,1.22,341.27,358.89,0.0,31/12/2005,FRAS3
81,5.32,1.30,0.46,NA,NA,0.62,3.29,2.08,-2.85,3.61,NA,0.50,NA,NA,0.68,170.64,187.09,0.0,30/09/2005,FRAS3
82,5.03,1.37,0.45,NA,NA,0.64,2.84,1.88,-3.33,3.14,NA,0.50,NA,NA,0.71,170.64,188.79,0.0,30/06/2005,FRAS3
83,4.84,1.41,0.44,NA,NA,0.66,2.77,1.99,-3.38,3.25,NA,0.52,NA,NA,0.78,170.64,200.23,0.0,31/03/2005,FRAS3
84,4.49,1.48,0.45,NA,NA,0.69,2.59,2.19,-3.16,3.00,NA,0.53,NA,NA,0.80,170.64,198.1,0.0,31/12/2004,FRAS3
85,4.48,1.51,0.47,NA,NA,0.70,2.64,1.99,-3.90,3.02,NA,0.54,NA,NA,0.80,170.64,195.19,0.0,30/09/2004,FRAS3
86,4.54,1.65,0.52,NA,NA,0.75,3.15,2.21,-3.60,3.87,NA,0.64,NA,NA,0.92,170.64,209.75,0.0,30/06/2004,FRAS3
87,4.984.08,1.740.69,576.41,NA,NA,760.48,3.217.34,2.671.72,-2.730.82,3.218.12,NA,576.55,NA,NA,760.66,170640.0,170680.0,0.0,31/03/2004,FRAS3
88,5.335.85,1.915.83,619.95,NA,NA,779.42,3.601.72,3.368.70,-2.154.32,3.602.68,NA,620.11,NA,NA,779.63,170640.0,170680.0,0.0,31/12/2003,FRAS3
89,6.002.57,1.851.27,659.44,NA,NA,799.57,5.172.64,2.562.09,-3.123.12,5.174.27,NA,659.65,NA,NA,799.82,170640.0,170690.0,0.0,30/09/2003,FRAS3
90,6.87,2.04,0.67,NA,NA,0.86,5.28,3.78,-2.42,6.89,NA,0.87,NA,NA,1.12,170.64,222.49,0.0,30/06/2003,FRAS3
91,7.52,2.11,0.72,NA,NA,0.84,5.53,4.69,-1.99,7.43,NA,0.96,NA,NA,1.13,170.64,229.36,0.0,31/03/2003,FRAS3
92,8.77,2.30,0.76,NA,NA,0.86,5.82,4.37,-1.99,7.89,NA,1.04,NA,NA,1.16,170.64,231.43,0.0,31/12/2002,FRAS3
93,12.26,2.11,0.84,NA,NA,0.84,4.41,3.08,-2.53,6.51,NA,1.23,NA,NA,1.24,170.64,251.86,0.0,30/09/2002,FRAS3
94,14.04,2.25,0.91,NA,NA,0.97,5.16,3.29,-3.59,6.99,NA,1.24,NA,NA,1.32,170.64,231.29,0.0,30/06/2002,FRAS3
95,14.78,2.29,0.93,NA,NA,1.13,5.27,4.83,-4.17,6.45,NA,1.14,NA,NA,1.38,170.64,208.71,0.0,31/03/2002,FRAS3
96,14.67,2.40,0.94,NA,NA,1.16,6.01,5.18,-3.94,7.31,NA,1.15,NA,NA,1.41,170.64,207.71,0.0,31/12/2001,FRAS3
97,13.65,2.31,0.94,NA,NA,1.13,7.82,4.80,-4.16,9.68,NA,1.16,NA,NA,1.40,170.64,211.05,0.0,30/06/2001,FRAS3
98,13.46,2.43,0.95,NA,NA,1.20,8.02,7.91,-3.43,9.42,NA,1.11,NA,NA,1.42,170.64,200.56,0.0,31/03/2001,FRAS3
99,11.57,2.58,0.98,NA,NA,1.24,7.91,9.72,-3.20,9.40,NA,1.17,NA,NA,1.48,170.64,202.73,0.0,31/12/2000,FRAS3
100,10.49,2.51,1.02,NA,NA,1.28,7.47,6.82,-4.24,8.58,NA,1.18,NA,NA,1.47,170.64,196.18,0.0,30/09/2000,FRAS3
101,14.64,2.62,1.04,NA,NA,1.27,8.06,8.04,-3.59,9.37,NA,1.21,NA,NA,1.48,170.64,198.4,0.0,30/06/2000,FRAS3
102,15.84,2.81,1.06,NA,NA,1.30,8.65,11.52,-3.07,10.34,NA,1.27,NA,NA,1.55,170.64,203.85,0.0,31/03/2000,FRAS3
0,55.49,3.68,0.54,56.68,-31.71,0.70,7.00,5.06,-1.05,10.88,7.74,0.85,88.15,-49.31,1.10,1340.0,2080.0,0.0,16/12/2025,FRIO3
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,30/09/2025,FRIO3
2,141.30,4.11,0.60,9.18,16.82,0.73,7.73,4.90,-1.09,11.62,8.25,0.91,13.80,25.27,1.10,1450.0,2170.0,0.0,30/06/2025,FRIO3
3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,0.0,31/03/2025,FRIO3
4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,0.0,31/12/2024,FRIO3
5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,0.0,30/09/2024,FRIO3
6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,0.0,30/06/2024,FRIO3
7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,0.0,31/03/2024,FRIO3
8,-136.93,-2.69,0.57,6.12,10.29,0.62,8.48,-1.90,-0.40,18.96,13.20,1.27,13.69,23.03,1.39,1110.0,2490.0,0.0,31/12/2023,FRIO3
9,-2.02,-0.48,0.11,0.93,1.25,0.12,1.68,-0.34,-0.08,13.48,9.33,0.87,7.44,10.04,0.97,209.44,1680.0,0.0,30/09/2023,FRIO3
10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,0.0,30/06/2023,FRIO3
11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,0.0,31/03/2023,FRIO3
12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,0.0,31/12/2022,FRIO3
13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,0.0,30/09/2022,FRIO3
14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,0.0,30/06/2022,FRIO3
15,-2.77,-0.76,0.08,1.28,2.39,0.09,0.91,-0.42,-0.07,7.28,5.45,0.65,10.21,19.10,0.74,170.39,1360.0,0.0,31/03/2022,FRIO3
16,-2.70,-0.93,0.08,1.95,6.23,0.09,1.04,-0.59,-0.07,8.21,5.82,0.66,15.33,49.01,0.68,170.43,1340.0,0.0,31/12/2021,FRIO3
17,-9.70,-1.49,0.09,1.40,2.69,0.09,1.57,-2.07,-0.08,12.25,7.63,0.70,10.90,20.91,0.73,168.38,1310.0,0.0,30/09/2021,FRIO3
18,-14.44,-2.80,0.15,0.65,0.75,0.14,2.54,12.00,-0.14,12.55,7.80,0.72,3.20,3.73,0.70,262.83,1300.0,0.0,30/06/2021,FRIO3
19,-6.25,-4.93,0.20,1.18,1.46,0.15,4.59,1.18,-0.17,22.20,11.68,0.98,5.70,7.05,0.73,308.01,1490.0,0.0,31/03/2021,FRIO3
20,-1.81,-4.14,0.19,1.35,1.77,0.16,3.79,1.39,-0.17,16.78,9.32,0.84,5.98,7.83,0.71,275.03,1220.0,0.0,31/12/2020,FRIO3
21,-1.98,-3.70,0.19,1.83,2.82,0.16,2.40,-12.10,-0.15,12.24,9.00,0.98,9.33,14.36,0.82,275.15,1400.0,0.0,30/09/2020,FRIO3
22,-3.22,-11.85,0.26,-2.48,-1.69,0.21,3.25,-201.60,-0.20,13.41,9.21,1.09,-10.23,-6.98,0.85,369.53,1530.0,0.0,30/06/2020,FRIO3
23,-4.48,-20.33,0.27,-4.85,-2.59,0.23,2.95,45.36,-0.23,10.57,7.84,0.98,-17.38,-9.29,0.81,410.68,1470.0,0.0,31/03/2020,FRIO3
24,10.59,4.07,0.16,2.69,12.85,0.14,1.79,3.06,-0.15,7.91,5.86,0.69,11.90,56.82,0.63,230.8,1020.0,0.0,31/12/2019,FRIO3
25,28.78,5.18,0.18,4.16,40.83,0.17,2.62,4.17,-0.18,11.65,8.25,0.80,18.47,181.12,0.74,257.08,1140.0,0.0,30/09/2019,FRIO3
26,9.02,6.16,0.20,0.89,1.00,0.17,2.80,2.70,-0.19,10.56,7.62,0.76,3.37,3.76,0.66,268.99,1010.0,0.0,30/06/2019,FRIO3
27,38.14,4.53,0.15,0.57,0.62,0.14,2.08,1.64,-0.15,9.64,7.03,0.72,2.64,2.88,0.63,197.12,912.14,0.0,31/03/2019,FRIO3
28,-11.17,5.46,0.17,0.93,1.08,0.15,2.42,2.45,-0.16,10.64,7.70,0.76,4.07,4.75,0.65,206.28,907.2,0.0,31/12/2018,FRIO3
29,-4.00,6.70,0.17,0.79,0.94,0.15,2.17,0.90,-0.18,11.07,8.18,0.88,4.04,4.81,0.74,195.07,993.86,0.0,30/09/2018,FRIO3
30,-5.20,6.43,0.17,1.45,1.82,0.14,2.22,1.15,-0.16,10.44,7.72,0.81,6.79,8.53,0.66,195.07,915.96,0.0,30/06/2018,FRIO3
31,-3.36,3.87,0.16,2.80,5.70,0.13,2.50,-8.30,-0.14,11.59,8.18,0.76,13.01,26.43,0.62,177.45,823.44,0.0,31/03/2018,FRIO3
32,-6.85,2.85,0.17,1.08,1.41,0.13,2.24,6.26,-0.14,9.54,6.88,0.71,4.62,6.03,0.55,163.86,698.28,0.0,31/12/2017,FRIO3
33,-23.21,2.38,0.22,3.43,8.18,0.17,4.16,7.00,-0.19,17.64,11.23,0.92,14.52,34.67,0.72,205.34,869.92,0.0,30/09/2017,FRIO3
34,-4.01,2.00,0.17,5.07,-9.46,0.12,3.34,-3.20,-0.12,17.56,10.88,0.88,26.68,-49.75,0.61,151.95,799.01,0.0,30/06/2017,FRIO3
35,9.40,1.34,0.14,2.24,7.33,0.11,2.68,-3.37,-0.12,15.18,9.70,0.82,12.73,41.55,0.63,133.06,754.59,0.0,31/03/2017,FRIO3
36,10.39,1.86,0.15,1.62,2.56,0.14,2.71,0.83,-0.19,12.29,8.12,0.69,7.37,11.60,0.64,154.62,701.49,0.0,31/12/2016,FRIO3
37,7.58,1.20,0.13,1.20,1.59,0.12,2.49,0.69,-0.17,11.63,7.21,0.59,5.63,7.44,0.57,129.36,605.19,0.0,30/09/2016,FRIO3
38,-0.49,25.92,0.03,0.29,0.36,0.03,0.79,-0.27,-0.03,13.06,7.69,0.57,4.84,5.99,0.56,37.4,616.33,0.0,30/06/2016,FRIO3
39,-0.49,7.24,0.03,0.18,0.20,0.03,0.86,-0.51,-0.03,14.27,7.98,0.57,2.92,3.31,0.51,36.72,610.79,0.0,31/03/2016,FRIO3
40,-0.18,-13.00,0.02,0.22,0.31,0.02,0.57,-0.29,-0.02,16.65,8.70,0.58,6.47,9.03,0.49,20.27,589.63,0.0,31/12/2015,FRIO3
41,-0.70,12.32,0.09,1.43,2.36,0.07,2.70,-9.17,-0.07,23.08,12.41,0.79,12.23,20.11,0.63,91.81,783.98,0.0,30/09/2015,FRIO3
42,-0.58,0.23,0.03,0.26,0.33,0.03,0.95,0.53,-0.03,18.15,9.89,0.63,4.86,6.19,0.50,31.42,597.82,0.0,30/06/2015,FRIO3
43,-0.49,0.29,0.04,-25.15,-1.39,0.03,1.39,0.45,-0.04,26.05,12.96,0.74,-471.83,-26.10,0.55,35.64,668.58,0.0,31/03/2015,FRIO3
44,-0.51,0.23,0.04,0.65,1.07,0.03,2.01,0.36,-0.04,28.16,11.43,0.57,9.18,15.05,0.44,35.64,500.46,0.0,31/12/2014,FRIO3
45,-0.85,0.25,0.05,0.98,1.57,0.04,4.86,0.31,-0.07,53.03,14.69,0.59,10.71,17.11,0.48,47.65,519.45,0.0,30/09/2014,FRIO3
46,-2.40,0.29,0.08,1.94,3.68,0.06,4.47,0.57,-0.09,37.70,14.04,0.65,16.36,31.02,0.51,67.13,565.94,0.0,30/06/2014,FRIO3
47,-1.98,0.33,0.08,1.33,1.80,0.07,7.06,0.38,-0.10,56.35,16.83,0.67,10.63,14.37,0.52,74.59,595.38,0.0,31/03/2014,FRIO3
48,-3.47,0.33,0.10,1.55,2.30,0.07,1.765.66,0.45,-0.10,12.204.42,23.85,0.69,10.70,15.93,0.46,81.22,561.4,0.0,31/12/2013,FRIO3
49,-18.42,0.59,0.19,-5.32,-3.21,0.13,25.64,0.79,-0.21,112.82,22.92,0.84,-23.41,-14.14,0.57,149.18,656.53,0.0,30/09/2013,FRIO3
50,-280.94,0.59,0.20,-1.89,-1.41,0.13,-119.73,0.48,-0.25,-540.99,32.06,0.91,-8.55,-6.37,0.58,149.18,674.07,0.0,30/06/2013,FRIO3
51,-24.08,0.60,0.23,-4.23,-1.88,0.15,-44.13,0.87,-0.27,-177.53,33.92,0.92,-17.00,-7.58,0.62,154.98,623.47,0.0,31/03/2013,FRIO3
52,12.12,0.60,0.22,7.23,-5.04,0.16,120.63,0.51,-0.38,402.59,22.90,0.75,24.14,-16.82,0.53,157.05,524.17,0.0,31/12/2012,FRIO3
53,7.07,0.64,0.25,2.62,17.17,0.18,-97.56,0.55,-0.45,-303.87,27.34,0.77,8.15,53.49,0.56,174.04,542.1,0.0,30/09/2012,FRIO3
54,-12.80,0.55,0.21,1.42,3.02,0.14,27.11,0.49,-0.32,93.49,18.66,0.71,4.90,10.42,0.49,142.96,493.09,0.0,30/06/2012,FRIO3
55,12.42,0.68,0.25,3.30,11.36,0.19,10.86,0.55,-0.52,30.80,13.73,0.71,9.35,32.25,0.54,181.09,513.85,0.0535,31/03/2012,FRIO3
56,33.10,0.97,0.32,1.72,2.25,0.25,8.53,0.70,-0.66,18.78,10.71,0.70,3.78,4.96,0.56,239.93,528.47,0.11789999999999999,31/12/2011,FRIO3
57,58.56,1.05,0.32,4.18,10.22,0.26,5.44,0.72,-0.69,12.61,8.61,0.75,9.69,23.70,0.61,250.71,581.23,0.1128,30/09/2011,FRIO3
58,9.83,1.57,0.54,5.50,9.82,0.46,8.50,1.34,-1.24,14.46,10.02,0.92,9.36,16.72,0.78,409.83,697.72,0.069,30/06/2011,FRIO3
59,8.73,1.66,0.65,5.20,7.77,0.56,7.35,1.51,-1.88,10.36,7.96,0.92,7.32,10.95,0.78,517.99,729.81,0.0359,31/03/2011,FRIO3
60,7.04,1.56,0.60,9.47,25.18,0.53,6.45,1.51,-1.70,9.89,7.70,0.92,14.52,38.60,0.81,470.75,721.51,0.052300000000000006,31/12/2010,FRIO3
61,7.75,1.81,0.75,7.22,11.21,0.73,7.66,2.07,-3.00,8.90,NA,0.87,8.38,13.02,0.85,576.0,669.05,0.061799999999999994,30/09/2010,FRIO3
62,5.38,1.37,0.53,5.01,7.20,0.48,5.28,1.57,-1.39,7.17,NA,0.73,6.82,9.79,0.65,413.98,562.97,0.086,30/06/2010,FRIO3
63,5.21,1.26,0.54,3.13,4.10,0.48,6.60,1.69,-1.46,8.76,NA,0.72,4.15,5.45,0.64,377.58,501.38,0.0602,31/03/2010,FRIO3
64,13.62,1.75,0.74,3.59,4.46,0.66,10.19,2.30,-1.96,12.56,NA,0.91,4.43,5.50,0.81,474.32,584.83,0.022799999999999997,31/12/2009,FRIO3
65,-6.83,1.80,0.84,3.28,4.00,0.74,-13.81,2.43,-2.62,-16.13,NA,0.98,3.83,4.67,0.87,510.24,595.81,0.0,30/09/2009,FRIO3
66,-2.96,0.88,0.37,2.45,4.74,0.33,-6.79,1.26,-0.90,-10.55,NA,0.58,3.81,7.36,0.51,244.51,380.1,0.0,30/06/2009,FRIO3
67,-1.64,0.67,0.25,2.62,10.54,0.22,-3.16,0.82,-0.52,-7.12,NA,0.57,5.90,23.76,0.49,175.11,394.79,0.0,31/03/2009,FRIO3
68,-1.86,0.59,0.23,7.01,-4.51,0.19,-3.08,0.60,-0.53,-7.25,NA,0.53,16.52,-10.63,0.45,163.28,384.98,0.016,31/12/2008,FRIO3
69,28.07,1.02,0.49,NA,NA,0.43,16.44,1.06,-2.41,25.63,NA,0.76,NA,NA,0.67,365.33,569.43,0.0070999999999999995,30/09/2008,FRIO3
70,30.27,1.51,0.75,NA,NA,0.65,34.40,1.48,-4.72,46.10,NA,1.00,NA,NA,0.87,530.24,710.5,0.0049,30/06/2008,FRIO3
71,75.06,2.58,1.48,NA,NA,1.12,-20.817.69,2.62,-8.31,-24.870.12,NA,1.77,NA,NA,1.34,915.98,1090.0,0.0028000000000000004,31/03/2008,FRIO3
72,670.77,2.84,1.74,NA,NA,1.61,-51.86,2.84,11.98,-49.09,NA,1.65,NA,NA,1.52,1000.0,950.44,0.0,31/12/2007,FRIO3
73,-883.92,3.16,2.19,NA,NA,1.78,-56.05,3.15,14.08,-52.61,NA,2.06,NA,NA,1.67,1090.0,1020.0,0.0,30/09/2007,FRIO3
74,-110.96,3.20,2.54,NA,NA,1.85,-51.99,3.00,9.52,-45.26,NA,2.21,NA,NA,1.61,1060.0,923.49,0.0,30/06/2007,FRIO3
75,162.40,16.59,1.81,NA,NA,2.14,-1.349.99,10.74,-3.19,-1.530.24,NA,2.05,NA,NA,2.43,630.45,714.62,0.0,31/03/2007,FRIO3
76,0.31,0.09,0.02,NA,NA,0.02,0.33,0.07,-0.05,1.63,NA,0.09,NA,NA,0.10,5.21,26.07,0.0,31/12/2006,FRIO3
0,11.73,0.65,0.51,4.62,54.34,0.40,6.38,1.67,-3.02,8.76,5.31,0.69,6.34,74.66,0.55,39130.0,48380.0,0.0352,16/12/2025,GGBR3
1,10.61,0.58,0.46,4.17,49.13,0.36,5.76,1.51,-2.73,8.12,4.93,0.64,5.88,69.23,0.51,35610.0,44860.0,0.0405,30/09/2025,GGBR3
2,9.06,0.54,0.43,2.81,8.25,0.34,4.95,1.36,-2.92,7.04,4.47,0.61,4.00,11.73,0.49,32549.999999999996,42140.0,0.0438,30/06/2025,GGBR3
3,9.47,0.55,0.45,2.71,6.22,0.36,5.06,1.55,-3.24,6.47,4.22,0.58,3.46,7.95,0.46,31600.0,39620.0,0.053,31/03/2025,GGBR3
4,7.33,0.58,0.50,2.94,4.67,0.39,4.47,1.53,-4.75,5.48,3.87,0.61,3.61,5.73,0.47,35180.0,41050.0,0.0487,31/12/2024,GGBR3
5,7.88,0.69,0.59,3.12,4.58,0.46,5.15,1.75,-7.99,5.79,4.05,0.66,3.50,5.14,0.52,38280.0,42740.0,0.048499999999999995,30/09/2024,GGBR3
