,capex_tres_meses,fluxo_caixa_livre_tres_meses,capex_doze_meses,fluxo_caixa_livre_doze_meses,datas,tic
53,-1160.0,-3350.0,-2180.0,-14930.0,30/06/2011,ITSA3
54,-446.0,-5100.0,-1230.0,-8180.0,31/03/2011,ITSA3
0,-268.0,111.0,-1350.0,-474.0,30/09/2024,ITSA4
1,-416.0,-156.0,-1420.0,-935.0,30/06/2024,ITSA4
2,-261.0,-278.0,-1290.0,-907.0,31/03/2024,ITSA4
3,-400.0,-151.0,-1230.0,-931.0,31/12/2023,ITSA4
4,-344.0,-349.0,-1130.0,-1220.0,30/09/2023,ITSA4
5,-288.0,-129.0,-1140.0,-862.0,30/06/2023,ITSA4
6,-197.0,-302.0,-1180.0,-1370.0,31/03/2023,ITSA4
7,-300.0,-437.0,-1200.0,-1340.0,31/12/2022,ITSA4
8,-355.0,6.0,-1200.0,-756.0,30/09/2022,ITSA4
9,-324.0,-637.0,-1070.0,-591.0,30/06/2022,ITSA4
10,-225.0,-270.0,-937.0,115.0,31/03/2022,ITSA4
11,-293.0,145.0,-836.0,544.0,31/12/2021,ITSA4
12,-232.0,171.0,-676.0,789.0,30/09/2021,ITSA4
13,-187.0,69.0,-538.0,1240.0,30/06/2021,ITSA4
14,-124.0,159.0,-460.0,1180.0,31/03/2021,ITSA4
15,-133.0,390.0,-432.0,914.0,31/12/2020,ITSA4
16,-94.0,619.0,-132.0,1220.0,30/09/2020,ITSA4
17,-109.0,9.0,145.0,1140.0,30/06/2020,ITSA4
18,-96.0,-104.0,110.0,848.0,31/03/2020,ITSA4
19,167.0,692.0,122.0,924.0,31/12/2019,ITSA4
20,183.0,540.0,-47.0,378.0,30/09/2019,ITSA4
21,-144.0,-280.0,-74.0,23.0,30/06/2019,ITSA4
22,-84.0,-28.0,101.0,-505.0,31/03/2019,ITSA4
23,-2.0,146.0,97.0,-565.0,31/12/2018,ITSA4
24,156.0,185.0,4.0,-710.0,30/09/2018,ITSA4
25,31.0,-808.0,-246.0,766.0,30/06/2018,ITSA4
26,-88.0,-88.0,-383.0,290.0,31/03/2018,ITSA4
27,-95.0,,-346.0,323.0,31/12/2017,ITSA4
28,-94.0,1660.0,-352.0,395.0,30/09/2017,ITSA4
29,-106.0,-1280.0,-354.0,-1320.0,30/06/2017,ITSA4
30,-51.0,-55.0,-364.0,95.0,31/03/2017,ITSA4
31,-101.0,73.0,-404.0,71.0,31/12/2016,ITSA4
32,-96.0,-50.0,-439.0,155.0,30/09/2016,ITSA4
33,-116.0,127.0,-473.0,207.0,30/06/2016,ITSA4
34,-91.0,-79.0,-511.0,147.0,31/03/2016,ITSA4
35,-137.0,156.0,-575.0,411.0,31/12/2015,ITSA4
36,-129.0,3.0,-801.0,189.0,30/09/2015,ITSA4
37,-197.0,59.0,-457.0,324.0,30/06/2015,ITSA4
38,-112.0,193.0,-350.0,326.0,31/03/2015,ITSA4
39,-62.0,-84.0,-602.0,203.0,31/12/2014,ITSA4
40,-97.0,145.0,-665.0,355.0,30/09/2014,ITSA4
41,-82.0,66.0,-796.0,83.0,30/06/2014,ITSA4
42,-361.0,76.0,-814.0,432.0,31/03/2014,ITSA4
43,-125.0,104.0,-479.0,39.0,31/12/2013,ITSA4
44,-228.0,-150.0,-1090.0,18990.0,30/09/2013,ITSA4
45,-5.0,406.0,-994.0,18430.0,30/06/2013,ITSA4
46,-121.0,-321.0,-1190.0,18670.0,31/03/2013,ITSA4
47,-351.0,4450.0,-1160.0,18450.0,31/12/2012,ITSA4
48,-269.0,1370.0,-1020.0,11800.0,30/09/2012,ITSA4
49,-379.0,-3510.0,-1160.0,17580.0,30/06/2012,ITSA4
50,-162.0,16140.0,-950.0,18200.0,31/03/2012,ITSA4
51,-275.0,-3260.0,-1010.0,-2740.0,31/12/2011,ITSA4
52,876.0,8970.0,-1290.0,-2120.0,30/09/2011,ITSA4
53,-1160.0,-3350.0,-2180.0,-14930.0,30/06/2011,ITSA4
54,-446.0,-5100.0,-1230.0,-8180.0,31/03/2011,ITSA4
0,-364.0,,-3210.0,,30/09/2024,ITUB3
1,-362.0,,-3430.0,,30/06/2024,ITUB3
2,-354.0,,-3540.0,,31/03/2024,ITUB3
3,-2130.0,,-3620.0,,31/12/2023,ITUB3
4,-577.0,,-2380.0,,30/09/2023,ITUB3
5,-480.0,,-2300.0,,30/06/2023,ITUB3
6,-432.0,,-2330.0,,31/03/2023,ITUB3
7,-895.0,,-2220.0,,31/12/2022,ITUB3
8,-496.0,,-1780.0,,30/09/2022,ITUB3
9,-509.0,,-1590.0,,30/06/2022,ITUB3
10,-322.0,,-1350.0,,31/03/2022,ITUB3
11,-452.0,,-1240.0,,31/12/2021,ITUB3
12,-309.0,,-1410.0,,30/09/2021,ITUB3
13,-269.0,,-1440.0,,30/06/2021,ITUB3
14,-212.0,,-1500.0,,31/03/2021,ITUB3
15,-622.0,,-1390.0,,31/12/2020,ITUB3
16,-337.0,,-1170.0,,30/09/2020,ITUB3
17,-329.0,,-1160.0,,30/06/2020,ITUB3
18,-97.0,,-1210.0,,31/03/2020,ITUB3
19,-409.0,,-1450.0,,31/12/2019,ITUB3
20,-329.0,,-1700.0,,30/09/2019,ITUB3
21,-374.0,,-1620.0,,30/06/2019,ITUB3
22,-334.0,,-1500.0,,31/03/2019,ITUB3
23,-484.0,,-1300.0,,31/12/2018,ITUB3
24,-349.0,,-1050.0,,30/09/2018,ITUB3
25,-331.0,,-863.0,,30/06/2018,ITUB3
26,-139.0,,-718.0,,31/03/2018,ITUB3
27,-227.0,,-739.0,,31/12/2017,ITUB3
28,-165.0,,-1020.0,,30/09/2017,ITUB3
29,-187.0,,-1010.0,,30/06/2017,ITUB3
30,-160.0,,-904.0,,31/03/2017,ITUB3
31,-505.0,,-882.0,,31/12/2016,ITUB3
32,-161.0,,-887.0,,30/09/2016,ITUB3
33,-78.0,,-942.0,,30/06/2016,ITUB3
34,-138.0,,-1180.0,,31/03/2016,ITUB3
35,-510.0,,-1360.0,,31/12/2015,ITUB3
36,-216.0,,-2550.0,,30/09/2015,ITUB3
37,-311.0,,-3390.0,,30/06/2015,ITUB3
38,-325.0,,-3670.0,,31/03/2015,ITUB3
39,-1700.0,,-3900.0,,31/12/2014,ITUB3
40,-1050.0,,-2990.0,,30/09/2014,ITUB3
41,-593.0,,-2590.0,,30/06/2014,ITUB3
42,-560.0,,-2620.0,,31/03/2014,ITUB3
43,-789.0,,-2460.0,,31/12/2013,ITUB3
44,-652.0,,-2310.0,,30/09/2013,ITUB3
45,-615.0,,-2029.9999999999998,,30/06/2013,ITUB3
46,-400.0,,-1860.0,,31/03/2013,ITUB3
47,-1460.0,,-1690.0,,31/12/2012,ITUB3
48,,,,,30/09/2012,ITUB3
49,,,,,30/06/2012,ITUB3
50,-225.46,,-1580.0,,31/03/2012,ITUB3
51,-782.78,,-1710.0,,31/12/2011,ITUB3
52,-339.08,,-1520.0,,30/09/2011,ITUB3
53,-233.05,,-1770.0,,30/06/2011,ITUB3
54,-358.1,,-1900.0,,31/03/2011,ITUB3
0,-364.0,,-3210.0,,30/09/2024,ITUB4
1,-362.0,,-3430.0,,30/06/2024,ITUB4
2,-354.0,,-3540.0,,31/03/2024,ITUB4
3,-2130.0,,-3620.0,,31/12/2023,ITUB4
4,-577.0,,-2380.0,,30/09/2023,ITUB4
5,-480.0,,-2300.0,,30/06/2023,ITUB4
6,-432.0,,-2330.0,,31/03/2023,ITUB4
7,-895.0,,-2220.0,,31/12/2022,ITUB4
8,-496.0,,-1780.0,,30/09/2022,ITUB4
9,-509.0,,-1590.0,,30/06/2022,ITUB4
10,-322.0,,-1350.0,,31/03/2022,ITUB4
11,-452.0,,-1240.0,,31/12/2021,ITUB4
12,-309.0,,-1410.0,,30/09/2021,ITUB4
13,-269.0,,-1440.0,,30/06/2021,ITUB4
14,-212.0,,-1500.0,,31/03/2021,ITUB4
15,-622.0,,-1390.0,,31/12/2020,ITUB4
16,-337.0,,-1170.0,,30/09/2020,ITUB4
17,-329.0,,-1160.0,,30/06/2020,ITUB4
18,-97.0,,-1210.0,,31/03/2020,ITUB4
19,-409.0,,-1450.0,,31/12/2019,ITUB4
20,-329.0,,-1700.0,,30/09/2019,ITUB4
21,-374.0,,-1620.0,,30/06/2019,ITUB4
22,-334.0,,-1500.0,,31/03/2019,ITUB4
23,-484.0,,-1300.0,,31/12/2018,ITUB4
24,-349.0,,-1050.0,,30/09/2018,ITUB4
25,-331.0,,-863.0,,30/06/2018,ITUB4
26,-139.0,,-718.0,,31/03/2018,ITUB4
27,-227.0,,-739.0,,31/12/2017,ITUB4
28,-165.0,,-1020.0,,30/09/2017,ITUB4
29,-187.0,,-1010.0,,30/06/2017,ITUB4
30,-160.0,,-904.0,,31/03/2017,ITUB4
31,-505.0,,-882.0,,31/12/2016,ITUB4
32,-161.0,,-887.0,,30/09/2016,ITUB4
33,-78.0,,-942.0,,30/06/2016,ITUB4
34,-138.0,,-1180.0,,31/03/2016,ITUB4
35,-510.0,,-1360.0,,31/12/2015,ITUB4
36,-216.0,,-2550.0,,30/09/2015,ITUB4
37,-311.0,,-3390.0,,30/06/2015,ITUB4
38,-325.0,,-3670.0,,31/03/2015,ITUB4
39,-1700.0,,-3900.0,,31/12/2014,ITUB4
40,-1050.0,,-2990.0,,30/09/2014,ITUB4
41,-593.0,,-2590.0,,30/06/2014,ITUB4
42,-560.0,,-2620.0,,31/03/2014,ITUB4
43,-789.0,,-2460.0,,31/12/2013,ITUB4
44,-652.0,,-2310.0,,30/09/2013,ITUB4
45,-615.0,,-2029.9999999999998,,30/06/2013,ITUB4
46,-400.0,,-1860.0,,31/03/2013,ITUB4
47,-1460.0,,-1690.0,,31/12/2012,ITUB4
48,,,,,30/09/2012,ITUB4
49,,,,,30/06/2012,ITUB4
50,-225.46,,-1580.0,,31/03/2012,ITUB4
51,-782.78,,-1710.0,,31/12/2011,ITUB4
52,-339.08,,-1520.0,,30/09/2011,ITUB4
53,-233.05,,-1770.0,,30/06/2011,ITUB4
54,-358.1,,-1900.0,,31/03/2011,ITUB4
0,-1720.0,6140.0,-6580.0,14850.0,30/09/2024,JBSS3
1,-1780.0,6080.0,-6680.0,12150.0,30/06/2024,JBSS3
2,-1350.0,-2510.0,-6830.0,7900.0,31/03/2024,JBSS3
3,-1730.0,5140.0,-7130.0,4370.0,31/12/2023,JBSS3
4,-1820.0,3440.0,-8720.0,683.32,30/09/2023,JBSS3
5,-1940.0,1820.0,-9790.0,458.49,30/06/2023,JBSS3
6,-1650.0,-6050.0,-10440.0,-941.26,31/03/2023,JBSS3
7,-3320.0,1460.0,-10970.0,2360.0,31/12/2022,JBSS3
8,-2890.0,3300.0,-10990.0,6810.0,30/09/2022,JBSS3
9,-2590.0,423.59,-10640.0,9820.0,30/06/2022,JBSS3
10,-2180.0,-2830.0,-9970.0,12640.0,31/03/2022,JBSS3
11,-3330.0,5910.0,-9390.0,12090.0,31/12/2021,JBSS3
12,-2540.0,6310.0,-8230.0,10080.0,30/09/2021,JBSS3
13,-1920.0,3250.0,-7140.0,9060.0,30/06/2021,JBSS3
14,-1600.0,-3380.0,-6370.0,15390.0,31/03/2021,JBSS3
15,-2170.0,3900.0,-5620.0,18160.0,31/12/2020,JBSS3
16,-1450.0,5280.0,-4710.0,17470.0,30/09/2020,JBSS3
17,-1150.0,9580.0,-4400.0,16040.0,30/06/2020,JBSS3
18,-851.5,-608.15,-4190.0,9950.0,31/03/2020,JBSS3
19,-1260.0,3210.0,-4070.0000000000005,9700.0,31/12/2019,JBSS3
20,-1140.0,3860.0,-3860.0,7830.0,30/09/2019,JBSS3
21,-938.39,3490.0,-3450.0,6610.0,30/06/2019,JBSS3
22,-730.49,-863.15,-3070.0,5050.0,31/03/2019,JBSS3
23,-1060.0,1340.0,-2570.0,4870.0,31/12/2018,JBSS3
24,-722.78,2640.0,-2240.0,4620.0,30/09/2018,JBSS3
25,-558.73,1930.0,-2140.0,4130.0,30/06/2018,JBSS3
26,-231.99,-1040.0,-2350.0,2340.0,31/03/2018,JBSS3
27,-722.93,1090.0,-2880.0,2320.0,31/12/2017,JBSS3
28,-629.69,2150.0,-3120.0,4280.0,30/09/2017,JBSS3
29,-760.81,138.65,-3430.0,2640.0,30/06/2017,JBSS3
30,-765.71,-1050.0,-3370.0,1110.0,31/03/2017,JBSS3
31,-963.55,2520.0,-3360.0,306.31,31/12/2016,JBSS3
32,-943.86,888.31,-4410.0,-2720.0,30/09/2016,JBSS3
33,-696.7,-1250.0,-4990.0,-2120.0,30/06/2016,JBSS3
34,-756.96,-1850.0,-5190.0,1210.0,31/03/2016,JBSS3
35,5830.0,-4420.0,-5130.0,2260.0,31/12/2015,JBSS3
36,-9250.0,3160.0,-12540.0,8220.0,30/09/2015,JBSS3
37,-998.26,-323.21,-4160.0,7200.0,30/06/2015,JBSS3
38,-705.15,3830.0,-3930.0,6910.0,31/03/2015,JBSS3
39,-1580.0,1550.0,-3930.0,2870.0,31/12/2014,JBSS3
40,-878.65,2140.0,-2940.0,1090.0,30/09/2014,JBSS3
41,-760.03,-612.77,-2560.0,-308.66,30/06/2014,JBSS3
42,-711.15,-206.5,-2170.0,821.15,31/03/2014,JBSS3
43,-585.22,-230.44,-1740.0,803.73,31/12/2013,JBSS3
44,-499.91,741.05,-1630.0,1360.0,30/09/2013,JBSS3
45,-369.68,517.04,-1580.0,794.6,30/06/2013,JBSS3
46,-282.5,-223.92,-1610.0,-42.58,31/03/2013,JBSS3
47,-473.78,322.1,-1620.0,-147.14,31/12/2012,JBSS3
48,-450.59,179.39,-1370.0,-101.62,30/09/2012,JBSS3
49,-403.06,-320.15,-1280.0,261.24,30/06/2012,JBSS3
50,-291.97,-328.47,-1150.0,-83.97,31/03/2012,JBSS3
51,-226.63,-136.39,-1170.0,-567.27,31/12/2011,JBSS3
52,-354.73,1050.0,-1210.0,-799.45,30/09/2011,JBSS3
53,-592.42,-1480.0,-1260.0,-2400.0,30/06/2011,JBSS3
54,,7.53,-1030.0,-2120.0,31/03/2011,JBSS3
0,-299.42,93.45,-496.66,40.02,30/09/2024,JHSF3
1,-93.75,26.5,-226.33,-128.55,30/06/2024,JHSF3
2,-64.39,-122.29,-220.17,-265.08,31/03/2024,JHSF3
3,-39.1,42.36,-235.22,-115.36,31/12/2023,JHSF3
4,-29.09,-75.12,-382.37,-356.94,30/09/2023,JHSF3
5,-87.59,-110.03,-516.04,-617.26,30/06/2023,JHSF3
6,-79.44,27.42,-505.8,-654.67,31/03/2023,JHSF3
7,-186.24,-199.21,-561.73,-776.86,31/12/2022,JHSF3
8,-162.76,-335.44,-578.51,-432.29,30/09/2022,JHSF3
9,-77.36,-147.44,-508.18,-369.36,30/06/2022,JHSF3
10,-135.36,-94.77,-504.04,-203.16,31/03/2022,JHSF3
11,-203.03,145.35,-422.41,-31.39,31/12/2021,JHSF3
12,-92.43,-272.51,-346.04,-301.42,30/09/2021,JHSF3
13,-73.23,18.76,-349.99,-57.9,30/06/2021,JHSF3
14,-53.73,77.0,-319.09,-28.52,31/03/2021,JHSF3
15,-126.66,-124.67,-307.51,-134.18,31/12/2020,JHSF3
16,-96.38,-28.99,-389.63,-116.37,30/09/2020,JHSF3
17,-42.32,48.14,-321.09,-111.4,30/06/2020,JHSF3
18,-42.15,-28.66,-320.07,-167.81,31/03/2020,JHSF3
19,-208.78,-100.73,-314.16,-216.36,31/12/2019,JHSF3
20,-27.84,-30.15,-175.02,-281.97,30/09/2019,JHSF3
21,-41.3,-8.27,-165.89,-300.5,30/06/2019,JHSF3
22,-36.24,-77.21,-146.17,-304.02,31/03/2019,JHSF3
23,-69.65,-166.34,-130.43,-238.98,31/12/2018,JHSF3
24,-18.71,-48.68,-63.1,-86.89,30/09/2018,JHSF3
25,-21.58,-11.78,-38.79,-62.89,30/06/2018,JHSF3
26,-20.5,-12.17,-51.62,-71.41,31/03/2018,JHSF3
27,257.68,-138.91,216.26,108.48,31/12/2017,JHSF3
28,-10.18,-7.84,73.42,52.63,30/09/2017,JHSF3
29,-18.62,4.38,131.99,8.2,30/06/2017,JHSF3
30,-12.62,250.84,318.16,155.34,31/03/2017,JHSF3
31,114.84,-194.76,294.92,-59.02,31/12/2016,JHSF3
32,48.39,-52.27,137.6,199.62,30/09/2016,JHSF3
33,167.55,151.52,30.61,272.16,30/06/2016,JHSF3
34,-35.86,36.48,-227.55,89.07,31/03/2016,JHSF3
35,-42.48,63.89,-266.4,16.75,31/12/2015,JHSF3
36,-58.6,20.27,-240.66,-35.58,30/09/2015,JHSF3
37,-90.61,-63.47,-510.47,-371.36,30/06/2015,JHSF3
38,-74.71,-3.94,-464.69,-213.43,31/03/2015,JHSF3
39,-16.74,11.56,-433.14,-197.48,31/12/2014,JHSF3
40,-328.41,-315.51,-555.88,-318.36,30/09/2014,JHSF3
41,-44.83,94.46,-303.64,-108.79,30/06/2014,JHSF3
42,-43.16,12.01,-362.85,-277.33,31/03/2014,JHSF3
43,-141.82,-111.67,-420.52,-438.32,31/12/2013,JHSF3
44,-77.06,-109.2,-415.1,-383.71,30/09/2013,JHSF3
45,-111.3,-71.1,-451.78,-400.9,30/06/2013,JHSF3
46,-90.34,-146.35,-453.07,-520.34,31/03/2013,JHSF3
47,-433.21,-379.97,-433.21,-431.38,31/12/2012,JHSF3
48,,14.11,3.65,24.56,30/09/2012,JHSF3
49,,-103.64,3.65,-1.97,30/06/2012,JHSF3
50,,38.12,3.65,111.07,31/03/2012,JHSF3
51,162.43,234.75,,81.87,31/12/2011,JHSF3
52,-50.65,-63.05,13.41,97.87,30/09/2011,JHSF3
53,-85.79,-76.4,32.54,124.61,30/06/2011,JHSF3
54,-26.0,-13.42,91.37,208.21,31/03/2011,JHSF3
0,-482.74,1670.0,-1960.0,7310.0,30/09/2024,KLBN3
1,-596.19,2190.0,-2330.0,6420.0,30/06/2024,KLBN3
2,-656.14,1270.0,-2540.0,5280.0,31/03/2024,KLBN3
3,-640.56,2000.0,-2970.0,4630.0,31/12/2023,KLBN3
4,-346.84,717.79,-3690.0,4650.0,30/09/2023,KLBN3
5,-935.67,980.81,-5550.0,4040.0,30/06/2023,KLBN3
6,-1040.0,927.24,-5990.0,3040.0,31/03/2023,KLBN3
7,-1360.0,2020.0,-5910.0,2510.0,31/12/2022,KLBN3
8,-2210.0,101.07,-5520.0,936.05,30/09/2022,KLBN3
9,-1360.0,-58.65,-4019.9999999999995,2009.9999999999998,30/06/2022,KLBN3
10,-979.8,448.6,-3280.0,2390.0,31/03/2022,KLBN3
11,-970.02,445.04,-2900.0,1990.0,31/12/2021,KLBN3
12,-714.93,1180.0,-3310.0,829.93,30/09/2021,KLBN3
13,-612.65,321.38,-3830.0,1890.0,30/06/2021,KLBN3
14,-606.51,41.83,-4080.0,1410.0,31/03/2021,KLBN3
15,-1370.0,167.7,-4160.0,1630.0,31/12/2020,KLBN3
16,-1240.0,1360.0,-3510.0,1800.0,30/09/2020,KLBN3
17,-861.37,167.41,-2720.0,923.5,30/06/2020,KLBN3
18,-688.76,-64.87,-2250.0,896.81,31/03/2020,KLBN3
19,-718.61,332.65,-1770.0,1180.0,31/12/2019,KLBN3
20,-452.28,485.82,-1240.0,1320.0,30/09/2019,KLBN3
21,-388.31,143.22,-953.13,1350.0,30/06/2019,KLBN3
22,-209.8,222.45,-675.42,2029.9999999999998,31/03/2019,KLBN3
23,-192.62,469.82,-634.56,2150.0,31/12/2018,KLBN3
24,-162.4,516.98,-617.83,1840.0,30/09/2018,KLBN3
25,-110.61,823.83,-615.51,1490.0,30/06/2018,KLBN3
26,-168.93,341.79,-649.38,1050.0,31/03/2018,KLBN3
27,-175.89,160.28,-687.91,1110.0,31/12/2017,KLBN3
28,-160.08,162.55,-975.13,812.86,30/09/2017,KLBN3
29,-144.47,383.48,-1330.0,744.48,30/06/2017,KLBN3
30,-207.47,398.76,-1800.0,-164.26,31/03/2017,KLBN3
31,-463.1,-131.92,-2420.0,-1220.0,31/12/2016,KLBN3
32,-517.07,94.17,-3290.0,-1980.0,30/09/2016,KLBN3
33,-613.84,-525.26,-3860.0,-2570.0,30/06/2016,KLBN3
34,-827.78,-655.92,-4380.0,-2900.0,31/03/2016,KLBN3
35,-1340.0,-892.97,-4530.0,-2790.0,31/12/2015,KLBN3
36,-1090.0,-495.27,-4080.0,-2340.0,30/09/2015,KLBN3
37,-1130.0,-850.94,-3830.0,-2160.0,30/06/2015,KLBN3
38,-978.19,-547.57,-3340.0,-1490.0,31/03/2015,KLBN3
39,-885.27,-442.32,-2840.0,-1290.0,31/12/2014,KLBN3
40,-844.98,-315.19,-2210.0,-884.61,30/09/2014,KLBN3
41,-632.24,-180.44,-1620.0,-584.35,30/06/2014,KLBN3
42,-479.87,-349.01,-1170.0,-205.6,31/03/2014,KLBN3
43,-256.95,-39.98,-818.32,214.01,31/12/2013,KLBN3
44,-251.66,-14.92,-799.71,320.32,30/09/2013,KLBN3
45,-178.75,198.31,-650.77,412.93,30/06/2013,KLBN3
46,-130.96,70.6,-619.16,469.5,31/03/2013,KLBN3
47,-238.35,66.34,-539.31,394.58,31/12/2012,KLBN3
48,-159.16,77.69,-392.2,422.08,30/09/2012,KLBN3
49,-90.7,254.88,-271.41,547.85,30/06/2012,KLBN3
50,-51.11,-4.32,-245.43,378.71,31/03/2012,KLBN3
51,-91.24,93.72,-277.67,451.25,31/12/2011,KLBN3
52,-38.37,203.53,-283.62,449.43,30/09/2011,KLBN3
53,-64.72,85.78,-321.55,429.88,30/06/2011,KLBN3
54,-83.34,68.22,-326.33,511.6,31/03/2011,KLBN3
0,-482.74,1670.0,-1960.0,7310.0,30/09/2024,KLBN4
1,-596.19,2190.0,-2330.0,6420.0,30/06/2024,KLBN4
2,-656.14,1270.0,-2540.0,5280.0,31/03/2024,KLBN4
3,-640.56,2000.0,-2970.0,4630.0,31/12/2023,KLBN4
4,-346.84,717.79,-3690.0,4650.0,30/09/2023,KLBN4
5,-935.67,980.81,-5550.0,4040.0,30/06/2023,KLBN4
6,-1040.0,927.24,-5990.0,3040.0,31/03/2023,KLBN4
7,-1360.0,2020.0,-5910.0,2510.0,31/12/2022,KLBN4
8,-2210.0,101.07,-5520.0,936.05,30/09/2022,KLBN4
9,-1360.0,-58.65,-4019.9999999999995,2009.9999999999998,30/06/2022,KLBN4
10,-979.8,448.6,-3280.0,2390.0,31/03/2022,KLBN4
11,-970.02,445.04,-2900.0,1990.0,31/12/2021,KLBN4
12,-714.93,1180.0,-3310.0,829.93,30/09/2021,KLBN4
13,-612.65,321.38,-3830.0,1890.0,30/06/2021,KLBN4
14,-606.51,41.83,-4080.0,1410.0,31/03/2021,KLBN4
15,-1370.0,167.7,-4160.0,1630.0,31/12/2020,KLBN4
16,-1240.0,1360.0,-3510.0,1800.0,30/09/2020,KLBN4
17,-861.37,167.41,-2720.0,923.5,30/06/2020,KLBN4
18,-688.76,-64.87,-2250.0,896.81,31/03/2020,KLBN4
19,-718.61,332.65,-1770.0,1180.0,31/12/2019,KLBN4
20,-452.28,485.82,-1240.0,1320.0,30/09/2019,KLBN4
21,-388.31,143.22,-953.13,1350.0,30/06/2019,KLBN4
22,-209.8,222.45,-675.42,2029.9999999999998,31/03/2019,KLBN4
23,-192.62,469.82,-634.56,2150.0,31/12/2018,KLBN4
24,-162.4,516.98,-617.83,1840.0,30/09/2018,KLBN4
25,-110.61,823.83,-615.51,1490.0,30/06/2018,KLBN4
26,-168.93,341.79,-649.38,1050.0,31/03/2018,KLBN4
27,-175.89,160.28,-687.91,1110.0,31/12/2017,KLBN4
28,-160.08,162.55,-975.13,812.86,30/09/2017,KLBN4
29,-144.47,383.48,-1330.0,744.48,30/06/2017,KLBN4
30,-207.47,398.76,-1800.0,-164.26,31/03/2017,KLBN4
31,-463.1,-131.92,-2420.0,-1220.0,31/12/2016,KLBN4
32,-517.07,94.17,-3290.0,-1980.0,30/09/2016,KLBN4
33,-613.84,-525.26,-3860.0,-2570.0,30/06/2016,KLBN4
34,-827.78,-655.92,-4380.0,-2900.0,31/03/2016,KLBN4
35,-1340.0,-892.97,-4530.0,-2790.0,31/12/2015,KLBN4
36,-1090.0,-495.27,-4080.0,-2340.0,30/09/2015,KLBN4
37,-1130.0,-850.94,-3830.0,-2160.0,30/06/2015,KLBN4
38,-978.19,-547.57,-3340.0,-1490.0,31/03/2015,KLBN4
39,-885.27,-442.32,-2840.0,-1290.0,31/12/2014,KLBN4
40,-844.98,-315.19,-2210.0,-884.61,30/09/2014,KLBN4
41,-632.24,-180.44,-1620.0,-584.35,30/06/2014,KLBN4
42,-479.87,-349.01,-1170.0,-205.6,31/03/2014,KLBN4
43,-256.95,-39.98,-818.32,214.01,31/12/2013,KLBN4
44,-251.66,-14.92,-799.71,320.32,30/09/2013,KLBN4
45,-178.75,198.31,-650.77,412.93,30/06/2013,KLBN4
46,-130.96,70.6,-619.16,469.5,31/03/2013,KLBN4
47,-238.35,66.34,-539.31,394.58,31/12/2012,KLBN4
48,-159.16,77.69,-392.2,422.08,30/09/2012,KLBN4
49,-90.7,254.88,-271.41,547.85,30/06/2012,KLBN4
50,-51.11,-4.32,-245.43,378.71,31/03/2012,KLBN4
51,-91.24,93.72,-277.67,451.25,31/12/2011,KLBN4
52,-38.37,203.53,-283.62,449.43,30/09/2011,KLBN4
53,-64.72,85.78,-321.55,429.88,30/06/2011,KLBN4
54,-83.34,68.22,-326.33,511.6,31/03/2011,KLBN4
0,-482.74,1670.0,-1960.0,7310.0,30/09/2024,KLBN11
1,-596.19,2190.0,-2330.0,6420.0,30/06/2024,KLBN11
2,-656.14,1270.0,-2540.0,5280.0,31/03/2024,KLBN11
3,-640.56,2000.0,-2970.0,4630.0,31/12/2023,KLBN11
4,-346.84,717.79,-3690.0,4650.0,30/09/2023,KLBN11
5,-935.67,980.81,-5550.0,4040.0,30/06/2023,KLBN11
6,-1040.0,927.24,-5990.0,3040.0,31/03/2023,KLBN11
7,-1360.0,2020.0,-5910.0,2510.0,31/12/2022,KLBN11
8,-2210.0,101.07,-5520.0,936.05,30/09/2022,KLBN11
9,-1360.0,-58.65,-4019.9999999999995,2009.9999999999998,30/06/2022,KLBN11
10,-979.8,448.6,-3280.0,2390.0,31/03/2022,KLBN11
11,-970.02,445.04,-2900.0,1990.0,31/12/2021,KLBN11
12,-714.93,1180.0,-3310.0,829.93,30/09/2021,KLBN11
13,-612.65,321.38,-3830.0,1890.0,30/06/2021,KLBN11
14,-606.51,41.83,-4080.0,1410.0,31/03/2021,KLBN11
15,-1370.0,167.7,-4160.0,1630.0,31/12/2020,KLBN11
16,-1240.0,1360.0,-3510.0,1800.0,30/09/2020,KLBN11
17,-861.37,167.41,-2720.0,923.5,30/06/2020,KLBN11
18,-688.76,-64.87,-2250.0,896.81,31/03/2020,KLBN11
19,-718.61,332.65,-1770.0,1180.0,31/12/2019,KLBN11
20,-452.28,485.82,-1240.0,1320.0,30/09/2019,KLBN11
21,-388.31,143.22,-953.13,1350.0,30/06/2019,KLBN11
22,-209.8,222.45,-675.42,2029.9999999999998,31/03/2019,KLBN11
23,-192.62,469.82,-634.56,2150.0,31/12/2018,KLBN11
24,-162.4,516.98,-617.83,1840.0,30/09/2018,KLBN11
25,-110.61,823.83,-615.51,1490.0,30/06/2018,KLBN11
26,-168.93,341.79,-649.38,1050.0,31/03/2018,KLBN11
27,-175.89,160.28,-687.91,1110.0,31/12/2017,KLBN11
28,-160.08,162.55,-975.13,812.86,30/09/2017,KLBN11
29,-144.47,383.48,-1330.0,744.48,30/06/2017,KLBN11
30,-207.47,398.76,-1800.0,-164.26,31/03/2017,KLBN11
31,-463.1,-131.92,-2420.0,-1220.0,31/12/2016,KLBN11
32,-517.07,94.17,-3290.0,-1980.0,30/09/2016,KLBN11
